#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
370580:9063,2199:2199,07/13/23 08:31:14,STABLE BEAMS,6800,9328.833258165,9100.752021781,27.1,PLTZERO
370580:9063,2200:2200,07/13/23 08:31:37,STABLE BEAMS,6800,9320.401335741,9094.071362755,27.0,PLTZERO
370580:9063,2201:2201,07/13/23 08:32:01,STABLE BEAMS,6800,9331.528660746,9090.650623774,27.1,PLTZERO
370580:9063,2202:2202,07/13/23 08:32:24,STABLE BEAMS,6800,9331.588233050,9114.192857651,27.1,PLTZERO
370580:9063,2203:2203,07/13/23 08:32:47,STABLE BEAMS,6800,9323.019587307,9103.035076511,27.0,PLTZERO
370580:9063,2204:2204,07/13/23 08:33:11,STABLE BEAMS,6800,9322.349643042,9115.950529722,27.0,PLTZERO
370580:9063,2205:2205,07/13/23 08:33:34,STABLE BEAMS,6800,9330.492493305,9110.287717875,27.1,PLTZERO
370580:9063,2206:2206,07/13/23 08:33:57,STABLE BEAMS,6800,9326.475757501,9108.944952705,27.1,PLTZERO
370580:9063,2207:2207,07/13/23 08:34:20,STABLE BEAMS,6800,9321.573249907,9091.028443611,27.0,PLTZERO
370580:9063,2208:2208,07/13/23 08:34:44,STABLE BEAMS,6800,9312.509470429,9108.002065666,27.0,PLTZERO
370580:9063,2209:2209,07/13/23 08:35:07,STABLE BEAMS,6800,9300.843064907,9074.496007251,27.0,PLTZERO
370580:9063,2210:2210,07/13/23 08:35:30,STABLE BEAMS,6800,9305.536581142,9088.440568519,27.0,PLTZERO
370580:9063,2211:2211,07/13/23 08:35:54,STABLE BEAMS,6800,9313.508527255,9083.052987863,27.0,PLTZERO
370580:9063,2212:2212,07/13/23 08:36:17,STABLE BEAMS,6800,9313.379616697,9109.177206825,27.0,PLTZERO
370580:9063,2213:2213,07/13/23 08:36:40,STABLE BEAMS,6800,9307.203629043,9087.333742419,27.0,PLTZERO
370580:9063,2214:2214,07/13/23 08:37:04,STABLE BEAMS,6800,9302.010096098,9085.338169668,27.0,PLTZERO
370580:9063,2215:2215,07/13/23 08:37:27,STABLE BEAMS,6800,9298.203328249,9070.947741216,27.0,PLTZERO
370580:9063,2216:2216,07/13/23 08:37:50,STABLE BEAMS,6800,9294.734462318,9090.635012807,27.0,PLTZERO
370580:9063,2217:2217,07/13/23 08:38:13,STABLE BEAMS,6800,9285.228285242,9068.837399520,26.9,PLTZERO
370580:9063,2218:2218,07/13/23 08:38:37,STABLE BEAMS,6800,9281.832663946,9064.873967260,26.9,PLTZERO
370580:9063,2219:2219,07/13/23 08:39:00,STABLE BEAMS,6800,9289.454989000,9062.297461642,27.0,PLTZERO
370580:9063,2220:2220,07/13/23 08:39:23,STABLE BEAMS,6800,9287.490079582,9084.647329828,26.9,PLTZERO
370580:9063,2221:2221,07/13/23 08:39:47,STABLE BEAMS,6800,9280.518166890,9058.406255696,26.9,PLTZERO
370580:9063,2222:2222,07/13/23 08:40:10,STABLE BEAMS,6800,9277.873547256,9075.696917018,26.9,PLTZERO
370580:9063,2223:2223,07/13/23 08:40:33,STABLE BEAMS,6800,9279.327697417,9063.998763836,26.9,PLTZERO
370580:9063,2224:2224,07/13/23 08:40:57,STABLE BEAMS,6800,9274.740630052,9051.273193849,26.9,PLTZERO
370580:9063,2225:2225,07/13/23 08:41:20,STABLE BEAMS,6800,9265.408286911,9050.514879707,26.9,PLTZERO
370580:9063,2226:2226,07/13/23 08:41:43,STABLE BEAMS,6800,9265.374106081,9064.807909847,26.9,PLTZERO
370580:9063,2227:2227,07/13/23 08:42:07,STABLE BEAMS,6800,9265.149489200,9041.322948247,26.9,PLTZERO
370580:9063,2228:2228,07/13/23 08:42:30,STABLE BEAMS,6800,9254.417685225,9055.457834001,26.8,PLTZERO
370580:9063,2229:2229,07/13/23 08:42:53,STABLE BEAMS,6800,9246.307062602,9025.720194378,26.8,PLTZERO
370580:9063,2230:2230,07/13/23 08:43:17,STABLE BEAMS,6800,9251.959595262,9050.175607454,26.8,PLTZERO
370580:9063,2231:2231,07/13/23 08:43:40,STABLE BEAMS,6800,9254.722382908,9040.708183439,26.8,PLTZERO
370580:9063,2232:2232,07/13/23 08:44:03,STABLE BEAMS,6800,9252.856109599,9027.221804138,26.8,PLTZERO
370580:9063,2233:2233,07/13/23 08:44:26,STABLE BEAMS,6800,9248.063957256,9048.185551310,26.8,PLTZERO
370580:9063,2234:2234,07/13/23 08:44:50,STABLE BEAMS,6800,9241.171148770,9018.758327042,26.8,PLTZERO
370580:9063,2235:2235,07/13/23 08:45:13,STABLE BEAMS,6800,9239.867394261,9019.935586278,26.8,PLTZERO
370580:9063,2236:2236,07/13/23 08:45:36,STABLE BEAMS,6800,9241.434829457,9031.585571786,26.8,PLTZERO
370580:9063,2237:2237,07/13/23 08:46:00,STABLE BEAMS,6800,9235.911207356,9034.189388353,26.8,PLTZERO
370580:9063,2238:2238,07/13/23 08:46:23,STABLE BEAMS,6800,9226.226313370,9005.186433713,26.8,PLTZERO
370580:9063,2239:2239,07/13/23 08:46:46,STABLE BEAMS,6800,9225.868879549,9002.316439480,26.8,PLTZERO
370580:9063,2240:2240,07/13/23 08:47:10,STABLE BEAMS,6800,9225.850324241,9013.522071075,26.8,PLTZERO
370580:9063,2241:2241,07/13/23 08:47:33,STABLE BEAMS,6800,9225.176473596,9015.518829942,26.8,PLTZERO
370580:9063,2242:2242,07/13/23 08:47:56,STABLE BEAMS,6800,9216.323638668,9017.563683587,26.7,PLTZERO
370580:9063,2243:2243,07/13/23 08:48:20,STABLE BEAMS,6800,9213.896799749,8984.133784245,26.7,PLTZERO
370580:9063,2244:2244,07/13/23 08:48:43,STABLE BEAMS,6800,9216.970144649,9008.439532300,26.7,PLTZERO
370580:9063,2245:2245,07/13/23 08:49:06,STABLE BEAMS,6800,9215.425171141,9004.720557952,26.7,PLTZERO
370580:9063,2246:2246,07/13/23 08:49:30,STABLE BEAMS,6800,9202.777287505,8987.952566743,26.7,PLTZERO
370580:9063,2247:2247,07/13/23 08:49:53,STABLE BEAMS,6800,9197.684343859,9000.481731706,26.7,PLTZERO
370580:9063,2248:2248,07/13/23 08:50:16,STABLE BEAMS,6800,9206.077202477,8998.335144968,26.7,PLTZERO
370580:9063,2249:2249,07/13/23 08:50:39,STABLE BEAMS,6800,9206.962974268,8999.589051720,26.7,PLTZERO
370580:9063,2250:2250,07/13/23 08:51:03,STABLE BEAMS,6800,9200.927616313,8980.770085659,26.7,PLTZERO
370580:9063,2251:2251,07/13/23 08:51:26,STABLE BEAMS,6800,9197.054439995,9001.343211602,26.7,PLTZERO
370580:9063,2252:2252,07/13/23 08:51:49,STABLE BEAMS,6800,9196.969476218,8988.373305406,26.7,PLTZERO
370580:9063,2253:2253,07/13/23 08:52:13,STABLE BEAMS,6800,9195.563179219,8985.649315346,26.7,PLTZERO
370580:9063,2254:2254,07/13/23 08:52:36,STABLE BEAMS,6800,9182.399653350,8974.343800811,26.6,PLTZERO
370580:9063,2255:2255,07/13/23 08:52:59,STABLE BEAMS,6800,9180.488456665,8972.303660014,26.6,PLTZERO
370580:9063,2256:2256,07/13/23 08:53:23,STABLE BEAMS,6800,9180.032386735,8969.022552467,26.6,PLTZERO
370580:9063,2257:2257,07/13/23 08:53:46,STABLE BEAMS,6800,9175.520517197,8964.844808927,26.6,PLTZERO
370580:9063,2258:2258,07/13/23 08:54:09,STABLE BEAMS,6800,9161.949751156,8956.912551660,26.6,PLTZERO
370580:9063,2259:2259,07/13/23 08:54:33,STABLE BEAMS,6800,9162.603093303,8957.772047076,26.6,PLTZERO
370580:9063,2260:2260,07/13/23 08:54:56,STABLE BEAMS,6800,9164.784806842,8942.043324577,26.6,PLTZERO
370580:9063,2261:2261,07/13/23 08:55:19,STABLE BEAMS,6800,9162.757395335,8967.115679358,26.6,PLTZERO
370580:9063,2262:2262,07/13/23 08:55:42,STABLE BEAMS,6800,9152.336148615,8945.693244652,26.6,PLTZERO
370580:9063,2263:2263,07/13/23 08:56:06,STABLE BEAMS,6800,9156.299171686,8934.031994297,26.6,PLTZERO
370580:9063,2264:2264,07/13/23 08:56:29,STABLE BEAMS,6800,9156.862667080,8961.161961615,26.6,PLTZERO
370580:9063,2265:2265,07/13/23 08:56:52,STABLE BEAMS,6800,9155.501293458,5737.886486700,26.6,PLTZERO
370580:9063,2266:2266,07/13/23 08:57:16,STABLE BEAMS,6800,9152.446503865,8959.131212184,26.6,PLTZERO
370580:9063,2267:2267,07/13/23 08:57:39,STABLE BEAMS,6800,9146.769556327,8941.370673695,26.5,PLTZERO
370580:9063,2268:2268,07/13/23 08:58:02,STABLE BEAMS,6800,9145.015591458,8938.479426623,26.5,PLTZERO
370580:9063,2269:2269,07/13/23 08:58:26,STABLE BEAMS,6800,9143.079003299,8932.601482507,26.5,PLTZERO
370580:9063,2270:2270,07/13/23 08:58:49,STABLE BEAMS,6800,9136.924500738,8919.343548337,26.5,PLTZERO
370580:9063,2271:2271,07/13/23 08:59:12,STABLE BEAMS,6800,9123.679917473,8931.482084528,26.5,PLTZERO
370580:9063,2272:2272,07/13/23 08:59:36,STABLE BEAMS,6800,9125.240516504,8919.725481529,26.5,PLTZERO
370580:9063,2273:2273,07/13/23 08:59:59,STABLE BEAMS,6800,9128.754305811,8922.181609778,26.5,PLTZERO
370580:9063,2274:2274,07/13/23 09:00:22,STABLE BEAMS,6800,9125.206335674,8919.947144806,26.5,PLTZERO
370580:9063,2275:2275,07/13/23 09:00:46,STABLE BEAMS,6800,9116.876955740,8912.534410806,26.4,PLTZERO
370580:9063,2276:2276,07/13/23 09:01:09,STABLE BEAMS,6800,9116.603509101,8911.495221874,26.4,PLTZERO
370580:9063,2277:2277,07/13/23 09:01:32,STABLE BEAMS,6800,9116.433581547,8915.094124892,26.4,PLTZERO
370580:9063,2278:2278,07/13/23 09:01:55,STABLE BEAMS,6800,9106.012334827,8902.092925617,26.4,PLTZERO
370580:9063,2279:2279,07/13/23 09:02:19,STABLE BEAMS,6800,9091.672011817,8881.669766061,26.4,PLTZERO
370580:9063,2280:2280,07/13/23 09:02:42,STABLE BEAMS,6800,9076.585570121,8874.202908238,26.3,PLTZERO
370580:9063,2281:2281,07/13/23 09:03:05,STABLE BEAMS,6800,9063.863465255,8863.163646721,26.3,PLTZERO
370580:9063,2282:2282,07/13/23 09:03:29,STABLE BEAMS,6800,9046.296471909,8835.504035536,26.2,PLTZERO
370580:9063,2283:2283,07/13/23 09:03:52,STABLE BEAMS,6800,9032.797973908,8845.759947938,26.2,PLTZERO
370580:9063,2284:2284,07/13/23 09:04:15,STABLE BEAMS,6800,9034.182785814,8832.060945593,26.2,PLTZERO
370580:9063,2285:2285,07/13/23 09:04:39,STABLE BEAMS,6800,9031.416091787,8828.289565064,26.2,PLTZERO
370580:9063,2286:2286,07/13/23 09:05:02,STABLE BEAMS,6800,9015.830609976,8809.716900565,26.2,PLTZERO
370580:9063,2287:2287,07/13/23 09:05:25,STABLE BEAMS,6800,9015.347195382,8807.288609936,26.2,PLTZERO
370580:9063,2288:2288,07/13/23 09:05:49,STABLE BEAMS,6800,8987.781821010,8767.890278869,26.1,PLTZERO
370580:9063,2289:2289,07/13/23 09:06:12,STABLE BEAMS,6800,8997.917901950,8800.834504766,26.1,PLTZERO
370580:9063,2290:2290,07/13/23 09:06:35,STABLE BEAMS,6800,9007.622327839,8804.578681280,26.1,PLTZERO
370580:9063,2291:2291,07/13/23 09:06:59,STABLE BEAMS,6800,9009.012022721,8806.284543122,26.1,PLTZERO
370580:9063,2292:2292,07/13/23 09:07:22,STABLE BEAMS,6800,9009.621418087,8781.925360110,26.1,PLTZERO
370580:9063,2293:2293,07/13/23 09:07:45,STABLE BEAMS,6800,9009.002256769,8808.053620349,26.1,PLTZERO
370580:9063,2294:2294,07/13/23 09:08:08,STABLE BEAMS,6800,9004.154438503,8807.666267419,26.1,PLTZERO
370580:9063,2295:2295,07/13/23 09:08:32,STABLE BEAMS,6800,8995.269375935,8798.628986277,26.1,PLTZERO
370580:9063,2296:2296,07/13/23 09:08:55,STABLE BEAMS,6800,8993.884564029,8808.421571199,26.1,PLTZERO
370580:9063,2297:2297,07/13/23 09:09:18,STABLE BEAMS,6800,8979.308881591,8771.705010457,26.1,PLTZERO
370580:9063,2298:2298,07/13/23 09:09:42,STABLE BEAMS,6800,8970.032204373,8786.637553425,26.0,PLTZERO
370580:9063,2299:2299,07/13/23 09:10:05,STABLE BEAMS,6800,8944.518656386,8737.903058840,25.9,PLTZERO
370580:9063,2300:2300,07/13/23 09:10:28,STABLE BEAMS,6800,8953.823654863,8758.914887127,26.0,PLTZERO
370580:9063,2301:2301,07/13/23 09:10:52,STABLE BEAMS,6800,8970.027321397,8777.990234566,26.0,PLTZERO
370580:9063,2302:2302,07/13/23 09:11:15,STABLE BEAMS,6800,8963.783948678,8777.571458417,26.0,PLTZERO
370580:9063,2303:2303,07/13/23 09:11:38,STABLE BEAMS,6800,8956.933133783,8748.902888386,26.0,PLTZERO
370580:9063,2304:2304,07/13/23 09:12:02,STABLE BEAMS,6800,8962.522187759,8781.151910696,26.0,PLTZERO
370580:9063,2305:2305,07/13/23 09:12:25,STABLE BEAMS,6800,8974.188593281,8769.505379427,26.0,PLTZERO
370580:9063,2306:2306,07/13/23 09:12:48,STABLE BEAMS,6800,8975.551920094,8792.251539742,26.0,PLTZERO
370580:9063,2307:2307,07/13/23 09:13:11,STABLE BEAMS,6800,8980.910497618,8786.165906009,26.1,PLTZERO
370580:9063,2308:2308,07/13/23 09:13:35,STABLE BEAMS,6800,8978.674094751,8783.843235265,26.0,PLTZERO
370580:9063,2309:2309,07/13/23 09:13:58,STABLE BEAMS,6800,8971.524441744,8777.424427274,26.0,PLTZERO
370580:9063,2310:2310,07/13/23 09:14:21,STABLE BEAMS,6800,8956.096191750,8765.614927779,26.0,PLTZERO
370580:9063,2311:2311,07/13/23 09:14:45,STABLE BEAMS,6800,8953.081442558,8760.323462445,26.0,PLTZERO
370580:9063,2312:2312,07/13/23 09:15:08,STABLE BEAMS,6800,8959.748657567,8691.049661309,26.0,PLTZERO
370580:9063,2313:2313,07/13/23 09:15:31,STABLE BEAMS,6800,8954.953575438,8748.173928932,26.0,PLTZERO
370580:9063,2314:2314,07/13/23 09:15:55,STABLE BEAMS,6800,8948.169169013,8757.855182911,26.0,PLTZERO
370580:9063,2315:2315,07/13/23 09:16:18,STABLE BEAMS,6800,8927.942907104,8734.883416718,25.9,PLTZERO
370580:9063,2316:2316,07/13/23 09:16:41,STABLE BEAMS,6800,8931.180319988,5974.759472166,25.9,PLTZERO
370580:9063,2317:2317,07/13/23 09:17:05,STABLE BEAMS,6800,8929.303304132,8738.468165426,25.9,PLTZERO
370580:9063,2318:2318,07/13/23 09:17:28,STABLE BEAMS,6800,8909.473539850,8705.918876321,25.8,PLTZERO
370580:9063,2319:2319,07/13/23 09:17:51,STABLE BEAMS,6800,8902.639327072,8721.410655580,25.8,PLTZERO
370580:9063,2320:2320,07/13/23 09:18:15,STABLE BEAMS,6800,8891.263946902,8689.025240616,25.8,PLTZERO
370580:9063,2321:2321,07/13/23 09:18:38,STABLE BEAMS,6800,8876.678498512,8688.053410370,25.8,PLTZERO
370580:9063,2322:2322,07/13/23 09:19:01,STABLE BEAMS,6800,8881.796833632,8680.505751686,25.8,PLTZERO
370580:9063,2323:2323,07/13/23 09:19:24,STABLE BEAMS,6800,8879.084828933,8688.607373689,25.8,PLTZERO
370580:9063,2324:2324,07/13/23 09:19:48,STABLE BEAMS,6800,8866.214281606,8677.005689494,25.7,PLTZERO
370580:9063,2325:2325,07/13/23 09:20:11,STABLE BEAMS,6800,8833.332323301,8657.950046800,25.6,PLTZERO
370580:9063,2326:2326,07/13/23 09:20:34,STABLE BEAMS,6800,8845.310262672,8646.348867081,25.7,PLTZERO
370580:9063,2327:2327,07/13/23 09:20:58,STABLE BEAMS,6800,8836.018936527,8659.852369365,25.6,PLTZERO
370580:9063,2328:2328,07/13/23 09:21:21,STABLE BEAMS,6800,8843.170542724,8655.671465249,25.7,PLTZERO
370580:9063,2329:2329,07/13/23 09:21:44,STABLE BEAMS,6800,8831.044160892,8634.398128923,25.6,PLTZERO
370580:9063,2330:2330,07/13/23 09:22:08,STABLE BEAMS,6800,8829.089017426,8642.211544452,25.6,PLTZERO
370580:9063,2331:2331,07/13/23 09:22:31,STABLE BEAMS,6800,8815.763376764,8630.459915219,25.6,PLTZERO
370580:9063,2332:2332,07/13/23 09:22:54,STABLE BEAMS,6800,8826.074268234,8627.171122302,25.6,PLTZERO
370580:9063,2333:2333,07/13/23 09:23:18,STABLE BEAMS,6800,8830.334176227,8645.580960995,25.6,PLTZERO
370580:9063,2334:2334,07/13/23 09:23:41,STABLE BEAMS,6800,8827.256924946,8640.390196553,25.6,PLTZERO
370580:9063,2335:2335,07/13/23 09:24:04,STABLE BEAMS,6800,8811.972234438,8629.155085397,25.6,PLTZERO
370580:9063,2336:2336,07/13/23 09:24:28,STABLE BEAMS,6800,8831.050020463,8644.555559377,25.6,PLTZERO
370580:9063,2337:2337,07/13/23 09:24:51,STABLE BEAMS,6800,8832.398698349,8658.182755542,25.6,PLTZERO
370580:9063,2338:2338,07/13/23 09:25:14,STABLE BEAMS,6800,8819.831872110,8633.556573847,25.6,PLTZERO
370580:9063,2339:2339,07/13/23 09:25:37,STABLE BEAMS,6800,8794.450164467,8611.999075236,25.5,PLTZERO
370580:9063,2340:2340,07/13/23 09:26:01,STABLE BEAMS,6800,8794.122028501,8599.775406843,25.5,PLTZERO
370580:9063,2341:2341,07/13/23 09:26:24,STABLE BEAMS,6800,8802.105693756,8629.875598855,25.5,PLTZERO
370580:9063,2342:2342,07/13/23 09:26:47,STABLE BEAMS,6800,8811.364792262,8615.717408108,25.6,PLTZERO
370580:9063,2343:2343,07/13/23 09:27:11,STABLE BEAMS,6800,8799.674948457,8627.313314882,25.5,PLTZERO
370580:9063,2344:2344,07/13/23 09:27:34,STABLE BEAMS,6800,8788.796655212,8592.951144265,25.5,PLTZERO
370580:9063,2345:2345,07/13/23 09:27:57,STABLE BEAMS,6800,8782.949780119,8604.408470263,25.5,PLTZERO
370580:9063,2346:2346,07/13/23 09:28:21,STABLE BEAMS,6800,8789.815243941,8594.622212788,25.5,PLTZERO
370580:9063,2347:2347,07/13/23 09:28:44,STABLE BEAMS,6800,8781.380391732,8608.157927065,25.5,PLTZERO
370580:9063,2348:2348,07/13/23 09:29:07,STABLE BEAMS,6800,8781.498559744,8589.309933673,25.5,PLTZERO
370580:9063,2349:2349,07/13/23 09:29:31,STABLE BEAMS,6800,8764.882770062,8593.137267933,25.4,PLTZERO
370580:9063,2350:2350,07/13/23 09:29:54,STABLE BEAMS,6800,8795.887712511,8612.910900338,25.5,PLTZERO
370580:9063,2351:2351,07/13/23 09:30:17,STABLE BEAMS,6800,8754.614848778,8564.260864937,25.4,PLTZERO
370580:9063,2352:2352,07/13/23 09:30:41,STABLE BEAMS,6800,8727.919620674,8559.948071542,25.3,PLTZERO
370580:9063,2353:2353,07/13/23 09:31:04,STABLE BEAMS,6800,8737.573263616,8556.055520466,25.3,PLTZERO
370580:9063,2354:2354,07/13/23 09:31:27,STABLE BEAMS,6800,8715.757104822,8535.102383053,25.3,PLTZERO
370580:9063,2355:2355,07/13/23 09:31:50,STABLE BEAMS,6800,8717.792329090,8537.630323492,25.3,PLTZERO
370580:9063,2356:2356,07/13/23 09:32:14,STABLE BEAMS,6800,8699.555391479,8519.518878941,25.2,PLTZERO
370580:9063,2357:2357,07/13/23 09:32:37,STABLE BEAMS,6800,8714.808830943,8522.892272228,25.3,PLTZERO
370580:9063,2358:2358,07/13/23 09:33:00,STABLE BEAMS,6800,8736.373028191,8568.494777413,25.3,PLTZERO
370580:9063,2359:2359,07/13/23 09:33:24,STABLE BEAMS,6800,8740.601685139,8549.582083523,25.4,PLTZERO
370580:9063,2360:2360,07/13/23 09:33:47,STABLE BEAMS,6800,8749.310960582,8580.031270643,25.4,PLTZERO
370580:9063,2361:2361,07/13/23 09:34:10,STABLE BEAMS,6800,8752.104022678,8560.520535128,25.4,PLTZERO
370580:9063,2362:2362,07/13/23 09:34:34,STABLE BEAMS,6800,8754.448827604,8584.403238596,25.4,PLTZERO
370580:9063,2363:2363,07/13/23 09:34:57,STABLE BEAMS,6800,8761.206865961,8566.143357889,25.4,PLTZERO
370580:9063,2364:2364,07/13/23 09:35:20,STABLE BEAMS,6800,8774.144798353,8601.387856716,25.5,PLTZERO
370580:9063,2365:2365,07/13/23 09:35:44,STABLE BEAMS,6800,8745.795218084,8562.912491170,25.4,PLTZERO
370580:9063,2366:2366,07/13/23 09:36:07,STABLE BEAMS,6800,8735.846643411,8556.643990842,25.3,PLTZERO
370580:9063,2367:2367,07/13/23 09:36:30,STABLE BEAMS,6800,8722.320800746,8542.536295777,25.3,PLTZERO
370580:9063,2368:2368,07/13/23 09:36:54,STABLE BEAMS,6800,8718.817753986,8531.406689279,25.3,PLTZERO
370580:9063,2369:2369,07/13/23 09:37:17,STABLE BEAMS,6800,8726.634421472,8539.016960263,25.3,PLTZERO
370580:9063,2370:2370,07/13/23 09:37:40,STABLE BEAMS,6800,8726.008423988,8548.009158122,25.3,PLTZERO
370580:9063,2371:2371,07/13/23 09:38:03,STABLE BEAMS,6800,8728.536828801,8560.610369921,25.3,PLTZERO
370580:9063,2372:2372,07/13/23 09:38:27,STABLE BEAMS,6800,8729.412834640,8551.152761639,25.3,PLTZERO
370580:9063,2373:2373,07/13/23 09:38:50,STABLE BEAMS,6800,8717.211254983,8524.074215031,25.3,PLTZERO
370580:9063,2374:2374,07/13/23 09:39:13,STABLE BEAMS,6800,8706.799774214,8539.994011066,25.3,PLTZERO
370580:9063,2375:2375,07/13/23 09:39:37,STABLE BEAMS,6800,8698.775091963,8518.096005616,25.2,PLTZERO
370580:9063,2376:2376,07/13/23 09:40:00,STABLE BEAMS,6800,8689.957414460,8510.924443865,25.2,PLTZERO
370580:9063,2377:2377,07/13/23 09:40:23,STABLE BEAMS,6800,8688.626315287,8510.605343898,25.2,PLTZERO
370580:9063,2378:2378,07/13/23 09:40:47,STABLE BEAMS,6800,8677.943341069,8502.994412555,25.2,PLTZERO
370580:9063,2379:2379,07/13/23 09:41:10,STABLE BEAMS,6800,8649.562509757,8456.184949284,25.1,PLTZERO
370580:9063,2380:2380,07/13/23 09:41:33,STABLE BEAMS,6800,8652.686637604,8487.185184233,25.1,PLTZERO
370580:9063,2381:2381,07/13/23 09:41:56,STABLE BEAMS,6800,8640.208681523,8461.368124311,25.1,PLTZERO
370580:9063,2382:2382,07/13/23 09:42:20,STABLE BEAMS,6800,8658.829421024,8465.481009345,25.1,PLTZERO
370580:9063,2383:2383,07/13/23 09:42:43,STABLE BEAMS,6800,8652.519639835,8484.845369224,25.1,PLTZERO
370580:9063,2384:2384,07/13/23 09:43:06,STABLE BEAMS,6800,8629.415352055,8450.663409374,25.0,PLTZERO
370580:9063,2385:2385,07/13/23 09:43:30,STABLE BEAMS,6800,8628.097925213,8453.184931578,25.0,PLTZERO
370580:9063,2386:2386,07/13/23 09:43:53,STABLE BEAMS,6800,8642.805447995,8465.001024423,25.1,PLTZERO
370580:9063,2387:2387,07/13/23 09:44:16,STABLE BEAMS,6800,8638.230099772,8463.935330601,25.1,PLTZERO
370580:9063,2388:2388,07/13/23 09:44:40,STABLE BEAMS,6800,8636.364803058,8448.479893552,25.1,PLTZERO
370580:9063,2389:2389,07/13/23 09:45:03,STABLE BEAMS,6800,8643.299605135,8477.562382955,25.1,PLTZERO
370580:9063,2390:2390,07/13/23 09:45:26,STABLE BEAMS,6800,8639.960626357,8450.787089075,25.1,PLTZERO
370580:9063,2391:2391,07/13/23 09:45:50,STABLE BEAMS,6800,8658.276668175,8492.658004094,25.1,PLTZERO
370580:9063,2392:2392,07/13/23 09:46:13,STABLE BEAMS,6800,8632.174233320,8455.701583318,25.0,PLTZERO
370580:9063,2393:2393,07/13/23 09:46:36,STABLE BEAMS,6800,8615.494964954,8321.651609130,25.0,PLTZERO
370580:9063,2394:2394,07/13/23 09:47:00,STABLE BEAMS,6800,8599.194615502,8423.620268659,24.9,PLTZERO
370580:9063,2395:2395,07/13/23 09:47:23,STABLE BEAMS,6800,8614.272267841,8439.139550000,25.0,PLTZERO
370580:9063,2396:2396,07/13/23 09:47:46,STABLE BEAMS,6800,8614.402154994,8428.587343534,25.0,PLTZERO
370580:9063,2397:2397,07/13/23 09:48:09,STABLE BEAMS,6800,8609.391245340,8434.562351633,25.0,PLTZERO
370580:9063,2398:2398,07/13/23 09:48:33,STABLE BEAMS,6800,8605.639166819,8433.740185493,25.0,PLTZERO
370580:9063,2399:2399,07/13/23 09:48:56,STABLE BEAMS,6800,8610.498704227,8437.895779514,25.0,PLTZERO
370580:9063,2400:2400,07/13/23 09:49:19,STABLE BEAMS,6800,8609.336556012,8445.977594957,25.0,PLTZERO
370580:9063,2401:2401,07/13/23 09:49:43,STABLE BEAMS,6800,8599.807917248,8413.788927317,24.9,PLTZERO
370580:9063,2402:2402,07/13/23 09:50:06,STABLE BEAMS,6800,8596.723829802,8434.028413567,24.9,PLTZERO
370580:9063,2403:2403,07/13/23 09:50:29,STABLE BEAMS,6800,8595.851730343,8409.097814292,24.9,PLTZERO
370580:9063,2404:2404,07/13/23 09:50:53,STABLE BEAMS,6800,8621.956118389,8455.960113286,25.0,PLTZERO
370580:9063,2405:2405,07/13/23 09:51:16,STABLE BEAMS,6800,8596.445500187,8420.739092965,24.9,PLTZERO
370580:9063,2406:2406,07/13/23 09:51:39,STABLE BEAMS,6800,8582.633515147,8411.425926062,24.9,PLTZERO
370580:9063,2407:2407,07/13/23 09:52:03,STABLE BEAMS,6800,8564.198328723,8379.274889951,24.8,PLTZERO
370580:9063,2408:2408,07/13/23 09:52:26,STABLE BEAMS,6800,8577.224154676,8415.656474974,24.9,PLTZERO
370580:9063,2409:2409,07/13/23 09:52:49,STABLE BEAMS,6800,8586.018393896,8411.594127143,24.9,PLTZERO
370580:9063,2410:2410,07/13/23 09:53:13,STABLE BEAMS,6800,8582.100294202,8410.548721604,24.9,PLTZERO
370580:9063,2411:2411,07/13/23 09:53:36,STABLE BEAMS,6800,8570.534477979,8387.566720639,24.9,PLTZERO
370580:9063,2412:2412,07/13/23 09:53:59,STABLE BEAMS,6800,8573.561922908,8413.288232674,24.9,PLTZERO
370580:9063,2413:2413,07/13/23 09:54:23,STABLE BEAMS,6800,8576.001457563,8403.719358361,24.9,PLTZERO
370580:9063,2414:2414,07/13/23 09:54:46,STABLE BEAMS,6800,8575.769027920,8405.480888030,24.9,PLTZERO
370580:9063,2415:2415,07/13/23 09:55:09,STABLE BEAMS,6800,8574.718211552,8392.222445844,24.9,PLTZERO
370580:9063,2416:2416,07/13/23 09:55:32,STABLE BEAMS,6800,8568.376202724,8396.772588522,24.9,PLTZERO
370580:9063,2417:2417,07/13/23 09:55:56,STABLE BEAMS,6800,8562.125993839,8390.524244530,24.8,PLTZERO
370580:9063,2418:2418,07/13/23 09:56:19,STABLE BEAMS,6800,8591.207043866,8418.203820193,24.9,PLTZERO
370580:9063,2419:2419,07/13/23 09:56:42,STABLE BEAMS,6800,8566.944514251,8386.221323324,24.9,PLTZERO
370580:9063,2420:2420,07/13/23 09:57:06,STABLE BEAMS,6800,8550.508418075,8391.935513650,24.8,PLTZERO
370580:9063,2421:2421,07/13/23 09:57:29,STABLE BEAMS,6800,8530.948194051,8364.043313349,24.7,PLTZERO
370580:9063,2422:2422,07/13/23 09:57:52,STABLE BEAMS,6800,8540.394798823,8369.529622947,24.8,PLTZERO
