#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
370406:9050,515:515,07/10/23 15:35:11,STABLE BEAMS,6800,20065.531927197,19380.370542538,60.9,PLTZERO
370406:9050,516:516,07/10/23 15:35:35,STABLE BEAMS,6800,20081.706295877,19397.919653789,60.9,PLTZERO
370406:9050,517:517,07/10/23 15:35:58,STABLE BEAMS,6800,20082.755159056,19369.035595110,60.9,PLTZERO
370406:9050,518:518,07/10/23 15:36:21,STABLE BEAMS,6800,20085.647833855,19431.698980689,60.9,PLTZERO
370406:9050,519:519,07/10/23 15:36:45,STABLE BEAMS,6800,20127.211722939,19413.947919460,61.1,PLTZERO
370406:9050,520:520,07/10/23 15:37:08,STABLE BEAMS,6800,20077.778430231,19371.135100100,60.9,PLTZERO
370406:9050,521:521,07/10/23 15:37:31,STABLE BEAMS,6800,20054.359678816,19374.137663207,60.8,PLTZERO
370406:9050,522:522,07/10/23 15:37:55,STABLE BEAMS,6800,19992.892780815,19350.911124528,60.6,PLTZERO
370406:9050,523:523,07/10/23 15:38:18,STABLE BEAMS,6800,19867.822194650,19213.711480423,60.3,PLTZERO
370406:9050,524:524,07/10/23 15:38:41,STABLE BEAMS,6800,19725.768619030,19069.459936179,59.8,PLTZERO
370406:9050,525:525,07/10/23 15:39:04,STABLE BEAMS,6800,19560.958423500,18926.505660826,59.3,PLTZERO
370406:9050,526:526,07/10/23 15:39:28,STABLE BEAMS,6800,19504.569820217,18929.853008442,59.2,PLTZERO
370406:9050,527:527,07/10/23 15:39:51,STABLE BEAMS,6800,19491.827206854,18887.298618145,59.1,PLTZERO
370406:9050,528:528,07/10/23 15:40:14,STABLE BEAMS,6800,19454.909957437,18836.281181808,59.0,PLTZERO
370406:9050,529:529,07/10/23 15:40:38,STABLE BEAMS,6800,19421.164689030,18852.717204307,58.9,PLTZERO
370406:9050,530:530,07/10/23 15:41:01,STABLE BEAMS,6800,19061.199533834,18467.844398656,57.8,PLTZERO
370406:9050,531:531,07/10/23 15:41:24,STABLE BEAMS,6800,19138.424770986,18592.665105945,58.1,PLTZERO
370406:9050,532:532,07/10/23 15:41:48,STABLE BEAMS,6800,19461.423847010,18850.763778066,59.0,PLTZERO
370406:9050,533:533,07/10/23 15:42:11,STABLE BEAMS,6800,18023.922680076,17562.883056522,54.7,PLTZERO
370406:9050,534:534,07/10/23 15:42:34,STABLE BEAMS,6800,20071.287978942,19433.924222089,60.9,PLTZERO
370406:9050,535:535,07/10/23 15:42:58,STABLE BEAMS,6800,20116.726997535,19452.898841339,61.0,PLTZERO
370406:9050,536:536,07/10/23 15:43:21,STABLE BEAMS,6800,20074.375972769,19391.736922641,60.9,PLTZERO
370406:9050,537:537,07/10/23 15:43:44,STABLE BEAMS,6800,20084.788430133,19424.328817104,60.9,PLTZERO
370406:9050,538:538,07/10/23 15:44:07,STABLE BEAMS,6800,20093.616850183,19453.083645617,61.0,PLTZERO
370406:9050,539:539,07/10/23 15:44:31,STABLE BEAMS,6800,20076.346741758,19423.293127032,60.9,PLTZERO
370406:9050,540:540,07/10/23 15:44:54,STABLE BEAMS,6800,20036.425485697,19375.614196512,60.8,PLTZERO
370406:9050,541:541,07/10/23 15:45:17,STABLE BEAMS,6800,20002.309111138,19067.454849561,60.7,PLTZERO
370406:9050,542:542,07/10/23 15:45:41,STABLE BEAMS,6800,19966.596980122,18765.698380746,60.6,PLTZERO
370406:9050,543:543,07/10/23 15:46:04,STABLE BEAMS,6800,19959.026414610,19011.538573771,60.5,PLTZERO
370406:9050,544:544,07/10/23 15:46:27,STABLE BEAMS,6800,19889.178377133,18691.532902563,60.3,PLTZERO
370406:9050,545:545,07/10/23 15:46:51,STABLE BEAMS,6800,19885.363796523,18959.477688621,60.3,PLTZERO
370406:9050,546:546,07/10/23 15:47:14,STABLE BEAMS,6800,19959.799877960,19031.769616647,60.5,PLTZERO
370406:9050,547:547,07/10/23 15:47:37,STABLE BEAMS,6800,20013.190334168,19029.282030985,60.7,PLTZERO
370406:9050,548:548,07/10/23 15:48:01,STABLE BEAMS,6800,19984.576096617,19343.599946324,60.6,PLTZERO
370406:9050,549:549,07/10/23 15:48:24,STABLE BEAMS,6800,19965.534444612,19062.086601813,60.6,PLTZERO
370406:9050,550:550,07/10/23 15:48:47,STABLE BEAMS,6800,19937.152636704,19286.354753599,60.5,PLTZERO
370406:9050,551:551,07/10/23 15:49:11,STABLE BEAMS,6800,19905.108597028,19271.369901389,60.4,PLTZERO
370406:9050,552:552,07/10/23 15:49:34,STABLE BEAMS,6800,19936.252215987,19079.904985299,60.5,PLTZERO
370406:9050,553:553,07/10/23 15:49:57,STABLE BEAMS,6800,19935.359608030,19292.747592803,60.5,PLTZERO
370406:9050,554:554,07/10/23 15:50:20,STABLE BEAMS,6800,19926.900340943,19289.671984049,60.4,PLTZERO
370406:9050,555:555,07/10/23 15:50:44,STABLE BEAMS,6800,19916.226156082,19226.896568879,60.4,PLTZERO
370406:9050,556:556,07/10/23 15:51:07,STABLE BEAMS,6800,19908.481756635,19302.067028293,60.4,PLTZERO
370406:9050,557:557,07/10/23 15:51:30,STABLE BEAMS,6800,19883.766086877,19235.618782879,60.3,PLTZERO
370406:9050,558:558,07/10/23 15:51:54,STABLE BEAMS,6800,19871.523490224,19273.328318971,60.3,PLTZERO
370406:9050,559:559,07/10/23 15:52:17,STABLE BEAMS,6800,19862.820074351,19208.796351028,60.3,PLTZERO
370406:9050,560:560,07/10/23 15:52:40,STABLE BEAMS,6800,19866.046744688,19263.244889791,60.3,PLTZERO
370406:9050,561:561,07/10/23 15:53:04,STABLE BEAMS,6800,19862.964610432,19230.615791668,60.3,PLTZERO
370406:9050,562:562,07/10/23 15:53:27,STABLE BEAMS,6800,19809.388601148,19156.241030467,60.1,PLTZERO
370406:9050,563:563,07/10/23 15:53:50,STABLE BEAMS,6800,19776.194132399,19155.248182042,60.0,PLTZERO
370406:9050,564:564,07/10/23 15:54:14,STABLE BEAMS,6800,19706.236716265,19094.735981688,59.8,PLTZERO
370406:9050,565:565,07/10/23 15:54:37,STABLE BEAMS,6800,19716.737067192,19097.250485115,59.8,PLTZERO
370406:9050,566:566,07/10/23 15:55:00,STABLE BEAMS,6800,20123.869814376,19432.171748319,61.0,PLTZERO
370406:9050,567:567,07/10/23 15:55:23,STABLE BEAMS,6800,20698.012049342,19919.171162864,62.8,PLTZERO
370406:9050,568:568,07/10/23 15:55:47,STABLE BEAMS,6800,20724.979747489,19683.442017697,62.9,PLTZERO
370406:9050,569:569,07/10/23 15:56:10,STABLE BEAMS,6800,20712.809418876,19908.982480696,62.8,PLTZERO
370406:9050,570:570,07/10/23 15:56:33,STABLE BEAMS,6800,20701.748502341,19928.941246735,62.8,PLTZERO
370406:9050,571:571,07/10/23 15:56:57,STABLE BEAMS,6800,20696.051046304,19931.615228776,62.8,PLTZERO
370406:9050,572:572,07/10/23 15:57:20,STABLE BEAMS,6800,20673.624515549,19878.065502386,62.7,PLTZERO
370406:9050,573:573,07/10/23 15:57:43,STABLE BEAMS,6800,20640.564816929,19587.064519826,62.6,PLTZERO
370406:9050,574:574,07/10/23 15:58:07,STABLE BEAMS,6800,20601.090841441,19868.471755059,62.5,PLTZERO
370406:9050,575:575,07/10/23 15:58:30,STABLE BEAMS,6800,20582.474984916,19819.897633220,62.4,PLTZERO
370406:9050,576:576,07/10/23 15:58:53,STABLE BEAMS,6800,20483.344718813,19781.186530302,62.1,PLTZERO
370406:9050,577:577,07/10/23 15:59:17,STABLE BEAMS,6800,20408.014076229,19690.685783152,61.9,PLTZERO
370406:9050,578:578,07/10/23 15:59:40,STABLE BEAMS,6800,20423.696240959,19717.286575027,62.0,PLTZERO
370406:9050,579:579,07/10/23 16:00:03,STABLE BEAMS,6800,20453.941392391,19691.624249763,62.0,PLTZERO
370406:9050,580:580,07/10/23 16:00:27,STABLE BEAMS,6800,20468.568834372,19741.689850092,62.1,PLTZERO
370406:9050,581:581,07/10/23 16:00:50,STABLE BEAMS,6800,20457.625109252,19759.216760953,62.1,PLTZERO
370406:9050,582:582,07/10/23 16:01:13,STABLE BEAMS,6800,20425.430673925,19690.505622487,62.0,PLTZERO
370406:9050,583:583,07/10/23 16:01:36,STABLE BEAMS,6800,20415.449871612,19735.709369013,61.9,PLTZERO
370406:9050,584:584,07/10/23 16:02:00,STABLE BEAMS,6800,20472.410759645,19759.860803837,62.1,PLTZERO
370406:9050,585:585,07/10/23 16:02:23,STABLE BEAMS,6800,20435.360693291,14349.037827819,62.0,PLTZERO
370406:9050,586:586,07/10/23 16:02:46,STABLE BEAMS,6800,20447.197026366,19726.646293979,62.0,PLTZERO
370406:9050,587:587,07/10/23 16:03:10,STABLE BEAMS,6800,20423.684521818,19745.125561388,62.0,PLTZERO
370406:9050,588:588,07/10/23 16:03:33,STABLE BEAMS,6800,20423.901325938,19689.784390742,62.0,PLTZERO
370406:9050,589:589,07/10/23 16:03:56,STABLE BEAMS,6800,20380.382293388,19710.390330990,61.8,PLTZERO
370406:9050,590:590,07/10/23 16:04:20,STABLE BEAMS,6800,20333.126807838,19643.113605327,61.7,PLTZERO
370406:9050,591:591,07/10/23 16:04:43,STABLE BEAMS,6800,20337.417966876,19377.936606031,61.7,PLTZERO
370406:9050,592:592,07/10/23 16:05:06,STABLE BEAMS,6800,20312.395646244,19612.394686475,61.6,PLTZERO
370406:9050,593:593,07/10/23 16:05:30,STABLE BEAMS,6800,20347.715186013,19653.572938019,61.7,PLTZERO
370406:9050,594:594,07/10/23 16:05:53,STABLE BEAMS,6800,20340.918083851,19620.897712122,61.7,PLTZERO
370406:9050,595:595,07/10/23 16:06:16,STABLE BEAMS,6800,20311.458114911,19641.478276430,61.6,PLTZERO
370406:9050,596:596,07/10/23 16:06:39,STABLE BEAMS,6800,20285.541233132,19537.461755243,61.5,PLTZERO
370406:9050,597:597,07/10/23 16:07:03,STABLE BEAMS,6800,20243.694131458,19556.333140191,61.4,PLTZERO
370406:9050,598:598,07/10/23 16:07:26,STABLE BEAMS,6800,20209.935190719,19499.431463580,61.3,PLTZERO
370406:9050,599:599,07/10/23 16:07:49,STABLE BEAMS,6800,20149.942951377,19466.973905006,61.1,PLTZERO
370406:9050,600:600,07/10/23 16:08:13,STABLE BEAMS,6800,20147.853037781,19467.601398479,61.1,PLTZERO
370406:9050,601:601,07/10/23 16:08:36,STABLE BEAMS,6800,20157.874857090,19465.773476587,61.1,PLTZERO
370406:9050,602:602,07/10/23 16:08:59,STABLE BEAMS,6800,20140.497323200,19480.830549179,61.1,PLTZERO
370406:9050,603:603,07/10/23 16:09:23,STABLE BEAMS,6800,20143.368512906,19432.449774746,61.1,PLTZERO
370406:9050,604:604,07/10/23 16:09:46,STABLE BEAMS,6800,20091.120673010,19433.398967056,60.9,PLTZERO
370406:9050,605:605,07/10/23 16:10:09,STABLE BEAMS,6800,20044.574195531,19346.977155209,60.8,PLTZERO
370406:9050,606:606,07/10/23 16:10:33,STABLE BEAMS,6800,20060.256360261,19421.675220682,60.9,PLTZERO
370406:9050,607:607,07/10/23 16:10:56,STABLE BEAMS,6800,20049.734524241,19376.329293806,60.8,PLTZERO
370406:9050,608:608,07/10/23 16:11:19,STABLE BEAMS,6800,20064.811199985,19394.391261281,60.9,PLTZERO
370406:9050,609:609,07/10/23 16:11:43,STABLE BEAMS,6800,20084.993515112,19391.787780213,60.9,PLTZERO
370406:9050,610:610,07/10/23 16:12:06,STABLE BEAMS,6800,20062.576750309,19381.470934277,60.9,PLTZERO
370406:9050,611:611,07/10/23 16:12:29,STABLE BEAMS,6800,20021.108567549,19363.667673856,60.7,PLTZERO
370406:9050,612:612,07/10/23 16:12:52,STABLE BEAMS,6800,20050.650570481,19378.120094390,60.8,PLTZERO
370406:9050,613:613,07/10/23 16:13:16,STABLE BEAMS,6800,20041.761601533,19386.826824026,60.8,PLTZERO
370406:9050,614:614,07/10/23 16:13:39,STABLE BEAMS,6800,20041.917856755,19372.072234951,60.8,PLTZERO
370406:9050,615:615,07/10/23 16:14:02,STABLE BEAMS,6800,20025.583326472,19369.006860654,60.7,PLTZERO
370406:9050,616:616,07/10/23 16:14:26,STABLE BEAMS,6800,20009.881629840,19345.858896668,60.7,PLTZERO
370406:9050,617:617,07/10/23 16:14:49,STABLE BEAMS,6800,20005.209598698,19345.288686437,60.7,PLTZERO
370406:9050,618:618,07/10/23 16:15:12,STABLE BEAMS,6800,19983.410042022,18984.160614389,60.6,PLTZERO
370406:9050,619:619,07/10/23 16:15:36,STABLE BEAMS,6800,19962.282382801,19115.567664355,60.6,PLTZERO
370406:9050,620:620,07/10/23 16:15:59,STABLE BEAMS,6800,19940.086328499,18979.362886819,60.5,PLTZERO
370406:9050,621:621,07/10/23 16:16:22,STABLE BEAMS,6800,19933.507983648,18882.467543422,60.5,PLTZERO
370406:9050,622:622,07/10/23 16:16:46,STABLE BEAMS,6800,19926.781196336,19269.816672479,60.4,PLTZERO
370406:9050,623:623,07/10/23 16:17:09,STABLE BEAMS,6800,19890.559282658,18959.286412864,60.3,PLTZERO
370406:9050,624:624,07/10/23 16:17:32,STABLE BEAMS,6800,19889.322913213,19006.218026187,60.3,PLTZERO
370406:9050,625:625,07/10/23 16:17:56,STABLE BEAMS,6800,19889.567061998,18997.863792273,60.3,PLTZERO
370406:9050,626:626,07/10/23 16:18:19,STABLE BEAMS,6800,19876.297087259,18874.199843173,60.3,PLTZERO
370406:9050,627:627,07/10/23 16:18:42,STABLE BEAMS,6800,19864.456847803,18837.980146388,60.3,PLTZERO
370406:9050,628:628,07/10/23 16:19:05,STABLE BEAMS,6800,19856.013206238,19248.573905723,60.2,PLTZERO
370406:9050,629:629,07/10/23 16:19:29,STABLE BEAMS,6800,19842.278372214,19218.532918772,60.2,PLTZERO
370406:9050,630:630,07/10/23 16:19:52,STABLE BEAMS,6800,19834.010517773,19200.768941157,60.2,PLTZERO
370406:9050,631:631,07/10/23 16:20:15,STABLE BEAMS,6800,19818.564689067,19202.629832286,60.1,PLTZERO
370406:9050,632:632,07/10/23 16:20:39,STABLE BEAMS,6800,19808.992103522,19190.625654370,60.1,PLTZERO
370406:9050,633:633,07/10/23 16:21:02,STABLE BEAMS,6800,19801.372708253,19179.603063539,60.1,PLTZERO
370406:9050,634:634,07/10/23 16:21:25,STABLE BEAMS,6800,20140.464118965,19472.215031215,61.1,PLTZERO
370406:9050,635:635,07/10/23 16:21:49,STABLE BEAMS,6800,20569.019457101,19810.857346464,62.4,PLTZERO
370406:9050,636:636,07/10/23 16:22:12,STABLE BEAMS,6800,20570.822251727,19837.177251383,62.4,PLTZERO
370406:9050,637:637,07/10/23 16:22:35,STABLE BEAMS,6800,20566.033029169,19413.248444722,62.4,PLTZERO
370406:9050,638:638,07/10/23 16:22:59,STABLE BEAMS,6800,20564.124762269,19608.445277029,62.4,PLTZERO
370406:9050,639:639,07/10/23 16:23:22,STABLE BEAMS,6800,20576.927924531,19804.487682299,62.4,PLTZERO
370406:9050,640:640,07/10/23 16:23:45,STABLE BEAMS,6800,20569.189384655,19853.768622961,62.4,PLTZERO
370406:9050,641:641,07/10/23 16:24:08,STABLE BEAMS,6800,20569.691354557,19530.504818389,62.4,PLTZERO
370406:9050,642:642,07/10/23 16:24:32,STABLE BEAMS,6800,20562.212588988,19812.497827941,62.4,PLTZERO
370406:9050,643:643,07/10/23 16:24:55,STABLE BEAMS,6800,20555.640103707,19811.086502697,62.4,PLTZERO
370406:9050,644:644,07/10/23 16:25:18,STABLE BEAMS,6800,20533.272168661,19500.119388701,62.3,PLTZERO
370406:9050,645:645,07/10/23 16:25:42,STABLE BEAMS,6800,20525.953564695,19745.276950607,62.3,PLTZERO
370406:9050,646:646,07/10/23 16:26:05,STABLE BEAMS,6800,20491.632105156,19752.880766397,62.2,PLTZERO
370406:9050,647:647,07/10/23 16:26:28,STABLE BEAMS,6800,20476.514412416,19739.196607766,62.1,PLTZERO
370406:9050,648:648,07/10/23 16:26:52,STABLE BEAMS,6800,20404.306921085,19660.584328288,61.9,PLTZERO
370406:9050,649:649,07/10/23 16:27:15,STABLE BEAMS,6800,20409.381309423,19698.687844394,61.9,PLTZERO
370406:9050,650:650,07/10/23 16:27:38,STABLE BEAMS,6800,20446.829826594,19719.157535832,62.0,PLTZERO
370406:9050,651:651,07/10/23 16:28:02,STABLE BEAMS,6800,20431.079300205,19705.140656928,62.0,PLTZERO
370406:9050,652:652,07/10/23 16:28:25,STABLE BEAMS,6800,20412.135307713,19673.324786957,61.9,PLTZERO
370406:9050,653:653,07/10/23 16:28:48,STABLE BEAMS,6800,20418.473410160,19719.315368499,61.9,PLTZERO
370406:9050,654:654,07/10/23 16:29:12,STABLE BEAMS,6800,20433.514928479,19714.326760423,62.0,PLTZERO
370406:9050,655:655,07/10/23 16:29:35,STABLE BEAMS,6800,20424.196257670,19659.374235221,62.0,PLTZERO
370406:9050,656:656,07/10/23 16:29:58,STABLE BEAMS,6800,20414.283817017,19663.438022224,61.9,PLTZERO
370406:9050,657:657,07/10/23 16:30:21,STABLE BEAMS,6800,20396.474628076,19696.835212170,61.9,PLTZERO
370406:9050,658:658,07/10/23 16:30:45,STABLE BEAMS,6800,20368.801828239,19629.344592436,61.8,PLTZERO
370406:9050,659:659,07/10/23 16:31:08,STABLE BEAMS,6800,20378.341209549,19653.203498401,61.8,PLTZERO
370406:9050,660:660,07/10/23 16:31:31,STABLE BEAMS,6800,20380.061970182,19687.175205027,61.8,PLTZERO
370406:9050,661:661,07/10/23 16:31:55,STABLE BEAMS,6800,20361.832845332,19641.101647637,61.8,PLTZERO
370406:9050,662:662,07/10/23 16:32:18,STABLE BEAMS,6800,20341.406381420,19636.696193357,61.7,PLTZERO
370406:9050,663:663,07/10/23 16:32:41,STABLE BEAMS,6800,20336.865214028,19615.950685388,61.7,PLTZERO
370406:9050,664:664,07/10/23 16:33:05,STABLE BEAMS,6800,20324.015175198,19566.513118097,61.7,PLTZERO
370406:9050,665:665,07/10/23 16:33:28,STABLE BEAMS,6800,20288.469065357,19565.088854184,61.5,PLTZERO
370406:9050,666:666,07/10/23 16:33:51,STABLE BEAMS,6800,20273.206836536,19586.461853975,61.5,PLTZERO
370406:9050,667:667,07/10/23 16:34:15,STABLE BEAMS,6800,20281.461018644,19562.432673280,61.5,PLTZERO
370406:9050,668:668,07/10/23 16:34:38,STABLE BEAMS,6800,20269.499681391,19594.437726866,61.5,PLTZERO
370406:9050,669:669,07/10/23 16:35:01,STABLE BEAMS,6800,20246.575087116,19548.064040344,61.4,PLTZERO
370406:9050,670:670,07/10/23 16:35:25,STABLE BEAMS,6800,20240.369801608,19555.063192590,61.4,PLTZERO
370406:9050,671:671,07/10/23 16:35:48,STABLE BEAMS,6800,20237.041565376,19546.061022811,61.4,PLTZERO
370406:9050,672:672,07/10/23 16:36:11,STABLE BEAMS,6800,20217.954989995,19532.761611630,61.3,PLTZERO
370406:9050,673:673,07/10/23 16:36:34,STABLE BEAMS,6800,20197.300002821,19498.155137381,61.3,PLTZERO
370406:9050,674:674,07/10/23 16:36:58,STABLE BEAMS,6800,20200.985672872,19505.767713801,61.3,PLTZERO
370406:9050,675:675,07/10/23 16:37:21,STABLE BEAMS,6800,20203.671309503,19542.008539155,61.3,PLTZERO
370406:9050,676:676,07/10/23 16:37:44,STABLE BEAMS,6800,20183.438211428,19489.903414440,61.2,PLTZERO
370406:9050,677:677,07/10/23 16:38:08,STABLE BEAMS,6800,20171.486640126,19482.329704302,61.2,PLTZERO
370406:9050,678:678,07/10/23 16:38:31,STABLE BEAMS,6800,20164.400465803,19463.334350838,61.2,PLTZERO
370406:9050,679:679,07/10/23 16:38:54,STABLE BEAMS,6800,20149.860917385,19497.400468988,61.1,PLTZERO
370406:9050,680:680,07/10/23 16:39:18,STABLE BEAMS,6800,20116.777780482,19434.547799716,61.0,PLTZERO
370406:9050,681:681,07/10/23 16:39:41,STABLE BEAMS,6800,20105.326225891,10694.526107129,61.0,PLTZERO
370406:9050,682:682,07/10/23 16:40:04,STABLE BEAMS,6800,20103.169903826,19409.046786515,61.0,PLTZERO
370406:9050,683:683,07/10/23 16:40:28,STABLE BEAMS,6800,20097.032979977,19389.457431533,61.0,PLTZERO
370406:9050,684:684,07/10/23 16:40:51,STABLE BEAMS,6800,20068.588669980,19348.508880706,60.9,PLTZERO
370406:9050,685:685,07/10/23 16:41:14,STABLE BEAMS,6800,20068.434367948,19384.513738058,60.9,PLTZERO
370406:9050,686:686,07/10/23 16:41:37,STABLE BEAMS,6800,20066.475318101,19370.783047294,60.9,PLTZERO
370406:9050,687:687,07/10/23 16:42:01,STABLE BEAMS,6800,20048.638784496,19378.733293809,60.8,PLTZERO
370406:9050,688:688,07/10/23 16:42:24,STABLE BEAMS,6800,20029.536583592,19349.954480619,60.8,PLTZERO
370406:9050,689:689,07/10/23 16:42:47,STABLE BEAMS,6800,20032.689032698,19342.263598559,60.8,PLTZERO
370406:9050,690:690,07/10/23 16:43:11,STABLE BEAMS,6800,20036.718464239,19364.019711309,60.8,PLTZERO
370406:9050,691:691,07/10/23 16:43:34,STABLE BEAMS,6800,20025.532543525,19368.986837081,60.7,PLTZERO
370406:9050,692:692,07/10/23 16:43:57,STABLE BEAMS,6800,20010.842599456,19348.768743778,60.7,PLTZERO
370406:9050,693:693,07/10/23 16:44:21,STABLE BEAMS,6800,19995.803034327,19329.626856989,60.7,PLTZERO
370406:9050,694:694,07/10/23 16:44:44,STABLE BEAMS,6800,19979.091538321,19297.316943279,60.6,PLTZERO
370406:9050,695:695,07/10/23 16:45:07,STABLE BEAMS,6800,19980.615026737,18958.340882953,60.6,PLTZERO
370406:9050,696:696,07/10/23 16:45:31,STABLE BEAMS,6800,19965.389908531,19094.871157139,60.6,PLTZERO
370406:9050,697:697,07/10/23 16:45:54,STABLE BEAMS,6800,19934.814667943,19280.662152618,60.5,PLTZERO
370406:9050,698:698,07/10/23 16:46:17,STABLE BEAMS,6800,19928.966816255,18823.945550666,60.5,PLTZERO
370406:9050,699:699,07/10/23 16:46:41,STABLE BEAMS,6800,19926.496030555,18989.445006692,60.4,PLTZERO
370406:9050,700:700,07/10/23 16:47:04,STABLE BEAMS,6800,19903.354632160,19001.198755231,60.4,PLTZERO
370406:9050,701:701,07/10/23 16:47:27,STABLE BEAMS,6800,19846.403510078,19008.411681199,60.2,PLTZERO
370406:9050,702:702,07/10/23 16:47:50,STABLE BEAMS,6800,19838.069247168,19202.616843179,60.2,PLTZERO
370406:9050,703:703,07/10/23 16:48:14,STABLE BEAMS,6800,19824.051200553,19155.653803658,60.1,PLTZERO
370406:9050,704:704,07/10/23 16:48:37,STABLE BEAMS,6800,19789.153549883,19182.630754338,60.0,PLTZERO
370406:9050,705:705,07/10/23 16:49:00,STABLE BEAMS,6800,19743.874692893,18588.021974530,59.9,PLTZERO
370406:9050,706:706,07/10/23 16:49:24,STABLE BEAMS,6800,19744.169624625,19132.398007523,59.9,PLTZERO
370406:9050,707:707,07/10/23 16:49:47,STABLE BEAMS,6800,19744.624717960,19082.463500111,59.9,PLTZERO
370406:9050,708:708,07/10/23 16:50:10,STABLE BEAMS,6800,19739.128440522,19124.022770363,59.9,PLTZERO
370406:9050,709:709,07/10/23 16:50:34,STABLE BEAMS,6800,19722.920867607,19057.898697838,59.8,PLTZERO
370406:9050,710:710,07/10/23 16:50:57,STABLE BEAMS,6800,19716.141344158,19092.050787040,59.8,PLTZERO
370406:9050,711:711,07/10/23 16:51:20,STABLE BEAMS,6800,19706.908613721,19044.649323534,59.8,PLTZERO
370406:9050,712:712,07/10/23 16:51:44,STABLE BEAMS,6800,19698.064568149,19097.546349279,59.8,PLTZERO
370406:9050,713:713,07/10/23 16:52:07,STABLE BEAMS,6800,19688.718552676,19060.032472926,59.7,PLTZERO
370406:9050,714:714,07/10/23 16:52:30,STABLE BEAMS,6800,19675.138020683,18807.356147754,59.7,PLTZERO
370406:9050,715:715,07/10/23 16:52:53,STABLE BEAMS,6800,19951.614057511,19026.941803040,60.5,PLTZERO
370406:9050,716:716,07/10/23 16:53:17,STABLE BEAMS,6800,20130.848563234,19417.917461674,61.1,PLTZERO
370406:9050,717:717,07/10/23 16:53:40,STABLE BEAMS,6800,20086.265041982,19380.322564363,60.9,PLTZERO
370406:9050,718:718,07/10/23 16:54:03,STABLE BEAMS,6800,20024.595012192,19301.706905595,60.7,PLTZERO
370406:9050,719:719,07/10/23 16:54:27,STABLE BEAMS,6800,19975.890259458,19303.532783786,60.6,PLTZERO
370406:9050,720:720,07/10/23 16:54:50,STABLE BEAMS,6800,19936.519803054,19230.875668623,60.5,PLTZERO
370406:9050,721:721,07/10/23 16:55:13,STABLE BEAMS,6800,19881.305067128,19236.445680459,60.3,PLTZERO
370406:9050,722:722,07/10/23 16:55:37,STABLE BEAMS,6800,19845.788255140,19160.445339596,60.2,PLTZERO
370406:9050,723:723,07/10/23 16:56:00,STABLE BEAMS,6800,19808.566308041,19188.599711101,60.1,PLTZERO
370406:9050,724:724,07/10/23 16:56:23,STABLE BEAMS,6800,19768.496609519,19102.924674662,60.0,PLTZERO
370406:9050,725:725,07/10/23 16:56:47,STABLE BEAMS,6800,19750.335846328,19125.592659555,59.9,PLTZERO
370406:9050,726:726,07/10/23 16:57:10,STABLE BEAMS,6800,19783.042017508,19129.543441430,60.0,PLTZERO
370406:9050,727:727,07/10/23 16:57:33,STABLE BEAMS,6800,19775.526141324,19107.066534308,60.0,PLTZERO
370406:9050,728:728,07/10/23 16:57:57,STABLE BEAMS,6800,19767.145001848,19113.869123468,60.0,PLTZERO
370406:9050,729:729,07/10/23 16:58:20,STABLE BEAMS,6800,19758.060713872,19143.656619425,59.9,PLTZERO
370406:9050,730:730,07/10/23 16:58:43,STABLE BEAMS,6800,19736.110761544,19095.371020344,59.9,PLTZERO
370406:9050,731:731,07/10/23 16:59:07,STABLE BEAMS,6800,19718.768385079,19086.284793925,59.8,PLTZERO
370406:9050,732:732,07/10/23 16:59:30,STABLE BEAMS,6800,19696.517641450,19058.231512039,59.8,PLTZERO
370406:9050,733:733,07/10/23 16:59:53,STABLE BEAMS,6800,19692.773375690,15858.404889497,59.7,PLTZERO
370406:9050,734:734,07/10/23 17:00:16,STABLE BEAMS,6800,19694.173813118,19066.402445704,59.7,PLTZERO
370406:9050,735:735,07/10/23 17:00:40,STABLE BEAMS,6800,19671.977758816,19023.820335378,59.7,PLTZERO
370406:9050,736:736,07/10/23 17:01:03,STABLE BEAMS,6800,19663.776312845,19033.121652736,59.7,PLTZERO
370406:9050,737:737,07/10/23 17:01:26,STABLE BEAMS,6800,19652.289600829,19015.969186900,59.6,PLTZERO
370406:9050,738:738,07/10/23 17:01:50,STABLE BEAMS,6800,19631.845558205,18330.150693086,59.6,PLTZERO
370406:9050,739:739,07/10/23 17:02:13,STABLE BEAMS,6800,19626.558272126,0,59.5,PLTZERO
370406:9050,740:740,07/10/23 17:02:36,STABLE BEAMS,6800,19813.113335005,0,60.1,PLTZERO
370406:9050,741:741,07/10/23 17:03:00,STABLE BEAMS,6800,20060.584496227,0,60.9,PLTZERO
370406:9050,742:742,07/10/23 17:03:23,STABLE BEAMS,6800,20008.938238936,0,60.7,PLTZERO
370406:9050,743:743,07/10/23 17:03:46,STABLE BEAMS,6800,19998.135143517,3021.747617316,60.7,PLTZERO
370406:9050,744:744,07/10/23 17:04:10,STABLE BEAMS,6800,19977.105143810,19216.222346342,60.6,PLTZERO
370406:9050,745:745,07/10/23 17:04:33,STABLE BEAMS,6800,19731.171143335,6859.619101092,59.9,PLTZERO
370406:9050,746:746,07/10/23 17:04:56,STABLE BEAMS,6800,19323.278605134,18729.019889926,58.6,PLTZERO
