#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
370497:9057,18:18,07/11/23 09:45:10,STABLE BEAMS,6800,12406.193917437,12230.983144641,36.0,PLTZERO
370497:9057,19:19,07/11/23 09:45:33,STABLE BEAMS,6800,12315.902813931,5701.776298614,35.7,PLTZERO
370497:9057,20:20,07/11/23 09:45:57,STABLE BEAMS,6800,12352.747795307,11761.829716943,35.8,PLTZERO
370497:9057,21:21,07/11/23 09:46:20,STABLE BEAMS,6800,12390.504916542,12216.638262117,35.9,PLTZERO
370497:9057,22:22,07/11/23 09:46:43,STABLE BEAMS,6800,12366.077342349,9651.312933974,35.9,PLTZERO
370497:9057,23:23,07/11/23 09:47:07,STABLE BEAMS,6800,12287.842305824,12089.526041376,35.6,PLTZERO
370497:9057,24:24,07/11/23 09:47:30,STABLE BEAMS,6800,12268.235205233,12114.796753060,35.6,PLTZERO
370497:9057,25:25,07/11/23 09:47:53,STABLE BEAMS,6800,12243.215814386,12062.361860723,35.5,PLTZERO
370497:9057,26:26,07/11/23 09:48:17,STABLE BEAMS,6800,12250.782473517,12083.167446112,35.5,PLTZERO
370497:9057,27:27,07/11/23 09:48:40,STABLE BEAMS,6800,12212.701122697,12030.329592247,35.4,PLTZERO
370497:9057,28:28,07/11/23 09:49:03,STABLE BEAMS,6800,12208.103312786,12055.565416450,35.4,PLTZERO
370497:9057,29:29,07/11/23 09:49:26,STABLE BEAMS,6800,12229.897986486,12059.310152317,35.5,PLTZERO
370497:9057,30:30,07/11/23 09:49:50,STABLE BEAMS,6800,12244.585000770,12060.374978024,35.5,PLTZERO
370497:9057,31:31,07/11/23 09:50:13,STABLE BEAMS,6800,12228.991706198,12076.181674840,35.5,PLTZERO
370497:9057,32:32,07/11/23 09:50:36,STABLE BEAMS,6800,12218.532372267,12053.362240016,35.4,PLTZERO
370497:9057,33:33,07/11/23 09:51:00,STABLE BEAMS,6800,12209.739109642,12038.378622231,35.4,PLTZERO
370497:9057,34:34,07/11/23 09:51:23,STABLE BEAMS,6800,12200.186056000,12005.794293223,35.4,PLTZERO
370497:9057,35:35,07/11/23 09:51:46,STABLE BEAMS,6800,12191.929920701,12039.937675859,35.4,PLTZERO
370497:9057,36:36,07/11/23 09:52:10,STABLE BEAMS,6800,12257.914547812,12086.705687343,35.6,PLTZERO
370497:9057,37:37,07/11/23 09:52:33,STABLE BEAMS,6800,12634.480843764,12455.628312683,36.7,PLTZERO
370497:9057,38:38,07/11/23 09:52:56,STABLE BEAMS,6800,12686.443517880,8707.773642012,36.8,PLTZERO
370497:9057,39:39,07/11/23 09:53:20,STABLE BEAMS,6800,12677.450053252,12484.873533676,36.8,PLTZERO
370497:9057,40:40,07/11/23 09:53:43,STABLE BEAMS,6800,12663.189811043,12475.433993290,36.7,PLTZERO
370497:9057,41:41,07/11/23 09:54:06,STABLE BEAMS,6800,12660.542261623,12477.415789043,36.7,PLTZERO
370497:9057,42:42,07/11/23 09:54:30,STABLE BEAMS,6800,12656.672015090,12475.839463710,36.7,PLTZERO
370497:9057,43:43,07/11/23 09:54:53,STABLE BEAMS,6800,12988.235830477,8998.887113927,37.7,PLTZERO
370497:9057,44:44,07/11/23 09:55:16,STABLE BEAMS,6800,13329.163240048,13105.742815581,38.7,PLTZERO
370497:9057,45:45,07/11/23 09:55:39,STABLE BEAMS,6800,13329.068510320,13124.434176602,38.7,PLTZERO
370497:9057,46:46,07/11/23 09:56:03,STABLE BEAMS,6800,13327.702253722,13125.705538957,38.7,PLTZERO
370497:9057,47:47,07/11/23 09:56:26,STABLE BEAMS,6800,13321.685451075,13121.894093929,38.6,PLTZERO
370497:9057,48:48,07/11/23 09:56:49,STABLE BEAMS,6800,13318.398231840,13094.766860872,38.6,PLTZERO
370497:9057,49:49,07/11/23 09:57:13,STABLE BEAMS,6800,13440.559541088,13235.051338956,39.0,PLTZERO
370497:9057,50:50,07/11/23 09:57:36,STABLE BEAMS,6800,14020.895342420,13790.699228472,40.7,PLTZERO
370497:9057,51:51,07/11/23 09:57:59,STABLE BEAMS,6800,14086.068418971,13874.914986057,40.9,PLTZERO
370497:9057,52:52,07/11/23 09:58:23,STABLE BEAMS,6800,14073.091422774,13841.035852971,40.8,PLTZERO
370497:9057,53:53,07/11/23 09:58:46,STABLE BEAMS,6800,14059.134901654,13830.895223361,40.8,PLTZERO
370497:9057,54:54,07/11/23 09:59:09,STABLE BEAMS,6800,14048.455833817,13805.538382609,40.8,PLTZERO
370497:9057,55:55,07/11/23 09:59:33,STABLE BEAMS,6800,14058.323351094,13822.421880865,40.8,PLTZERO
370497:9057,56:56,07/11/23 09:59:56,STABLE BEAMS,6800,14533.205432803,14304.645360919,42.2,PLTZERO
370497:9057,57:57,07/11/23 10:00:19,STABLE BEAMS,6800,14776.769236877,14500.144909478,42.9,PLTZERO
370497:9057,58:58,07/11/23 10:00:42,STABLE BEAMS,6800,14768.267976199,14531.269490884,42.8,PLTZERO
370497:9057,59:59,07/11/23 10:01:06,STABLE BEAMS,6800,14749.242926311,14489.042019694,42.8,PLTZERO
370497:9057,60:60,07/11/23 10:01:29,STABLE BEAMS,6800,14744.786722695,14469.993300968,42.8,PLTZERO
370497:9057,61:61,07/11/23 10:01:52,STABLE BEAMS,6800,14734.236565416,14458.877982004,42.7,PLTZERO
370497:9057,62:62,07/11/23 10:02:16,STABLE BEAMS,6800,15009.273101011,14761.826138906,43.5,PLTZERO
370497:9057,63:63,07/11/23 10:02:39,STABLE BEAMS,6800,15447.616852218,15157.626096431,44.8,PLTZERO
370497:9057,64:64,07/11/23 10:03:02,STABLE BEAMS,6800,15445.560142857,15156.424736804,44.8,PLTZERO
370497:9057,65:65,07/11/23 10:03:26,STABLE BEAMS,6800,15434.818572931,15128.610916626,44.8,PLTZERO
370497:9057,66:66,07/11/23 10:03:49,STABLE BEAMS,6800,15427.892560211,15123.221468070,44.8,PLTZERO
370497:9057,67:67,07/11/23 10:04:12,STABLE BEAMS,6800,15419.547554754,15129.316244075,44.7,PLTZERO
370497:9057,68:68,07/11/23 10:04:36,STABLE BEAMS,6800,15543.747994651,15050.111974292,45.1,PLTZERO
370497:9057,69:69,07/11/23 10:04:59,STABLE BEAMS,6800,16065.838685344,15744.918484342,46.6,PLTZERO
370497:9057,70:70,07/11/23 10:05:22,STABLE BEAMS,6800,16083.090238461,11507.041206613,46.7,PLTZERO
370497:9057,71:71,07/11/23 10:05:46,STABLE BEAMS,6800,16074.461043819,11181.476110879,46.6,PLTZERO
370497:9057,72:72,07/11/23 10:06:09,STABLE BEAMS,6800,16066.064278821,15746.682853120,46.6,PLTZERO
370497:9057,73:73,07/11/23 10:06:32,STABLE BEAMS,6800,16054.786558164,15752.682800715,46.6,PLTZERO
370497:9057,74:74,07/11/23 10:06:55,STABLE BEAMS,6800,16144.686047020,15822.320995913,46.8,PLTZERO
370497:9057,75:75,07/11/23 10:07:19,STABLE BEAMS,6800,16745.237367715,16372.811189353,48.6,PLTZERO
370497:9057,76:76,07/11/23 10:07:42,STABLE BEAMS,6800,16616.360013701,15977.485068102,48.2,PLTZERO
370497:9057,77:77,07/11/23 10:08:05,STABLE BEAMS,6800,16504.821129771,15870.241824796,47.9,PLTZERO
370497:9057,78:78,07/11/23 10:08:29,STABLE BEAMS,6800,16189.026396082,15860.212953348,47.0,PLTZERO
370497:9057,79:79,07/11/23 10:08:52,STABLE BEAMS,6800,15748.505814312,15422.073932260,45.7,PLTZERO
370497:9057,80:80,07/11/23 10:09:15,STABLE BEAMS,6800,16051.011041360,15731.450176563,46.6,PLTZERO
370497:9057,81:81,07/11/23 10:09:39,STABLE BEAMS,6800,16887.572202734,16521.353174900,49.0,PLTZERO
370497:9057,82:82,07/11/23 10:10:02,STABLE BEAMS,6800,16799.174717200,16450.912054879,48.7,PLTZERO
370497:9057,83:83,07/11/23 10:10:25,STABLE BEAMS,6800,16727.332472450,16347.879186630,48.5,PLTZERO
370497:9057,84:84,07/11/23 10:10:49,STABLE BEAMS,6800,16749.975807326,16390.631920753,48.6,PLTZERO
370497:9057,85:85,07/11/23 10:11:12,STABLE BEAMS,6800,16752.552065300,16146.253375681,48.6,PLTZERO
370497:9057,86:86,07/11/23 10:11:35,STABLE BEAMS,6800,16738.098457254,16120.008019509,48.6,PLTZERO
370497:9057,87:87,07/11/23 10:11:58,STABLE BEAMS,6800,16725.666401144,16384.729970793,48.5,PLTZERO
370497:9057,88:88,07/11/23 10:12:22,STABLE BEAMS,6800,16719.496273061,16365.076689801,48.5,PLTZERO
370497:9057,89:89,07/11/23 10:12:45,STABLE BEAMS,6800,16706.968510627,16326.014955425,48.5,PLTZERO
370497:9057,90:90,07/11/23 10:13:08,STABLE BEAMS,6800,16690.573431447,16330.946512358,48.4,PLTZERO
370497:9057,91:91,07/11/23 10:13:32,STABLE BEAMS,6800,16677.063214304,16322.195034624,48.4,PLTZERO
370497:9057,92:92,07/11/23 10:13:55,STABLE BEAMS,6800,16661.453317614,16309.023880426,48.3,PLTZERO
370497:9057,93:93,07/11/23 10:14:18,STABLE BEAMS,6800,16654.699185638,16320.753102715,48.3,PLTZERO
370497:9057,94:94,07/11/23 10:14:42,STABLE BEAMS,6800,16641.681172445,16290.907788272,48.3,PLTZERO
370497:9057,95:95,07/11/23 10:15:05,STABLE BEAMS,6800,16628.786210240,16276.150054448,48.2,PLTZERO
370497:9057,96:96,07/11/23 10:15:28,STABLE BEAMS,6800,16617.955770157,16260.205903898,48.2,PLTZERO
370497:9057,97:97,07/11/23 10:15:52,STABLE BEAMS,6800,16606.240534878,16250.552027613,48.2,PLTZERO
370497:9057,98:98,07/11/23 10:16:15,STABLE BEAMS,6800,16588.898158413,16239.478163304,48.1,PLTZERO
370497:9057,99:99,07/11/23 10:16:38,STABLE BEAMS,6800,16574.448456748,16221.739315990,48.1,PLTZERO
370497:9057,100:100,07/11/23 10:17:02,STABLE BEAMS,6800,16557.922513818,16193.069571626,48.0,PLTZERO
370497:9057,101:101,07/11/23 10:17:25,STABLE BEAMS,6800,16552.959457326,16208.103781767,48.0,PLTZERO
370497:9057,102:102,07/11/23 10:17:48,STABLE BEAMS,6800,16540.959056267,16214.155772984,48.0,PLTZERO
370497:9057,103:103,07/11/23 10:18:11,STABLE BEAMS,6800,16523.659649988,16149.092494705,47.9,PLTZERO
370497:9057,104:104,07/11/23 10:18:35,STABLE BEAMS,6800,17020.826656157,16662.125177166,49.4,PLTZERO
370497:9057,105:105,07/11/23 10:18:58,STABLE BEAMS,6800,17350.945110739,16951.806699034,50.3,PLTZERO
370497:9057,106:106,07/11/23 10:19:21,STABLE BEAMS,6800,17343.085473066,16660.007728257,50.3,PLTZERO
370497:9057,107:107,07/11/23 10:19:45,STABLE BEAMS,6800,17340.140062130,16935.651807348,50.3,PLTZERO
370497:9057,108:108,07/11/23 10:20:08,STABLE BEAMS,6800,17334.325414676,16691.553305107,50.3,PLTZERO
370497:9057,109:109,07/11/23 10:20:31,STABLE BEAMS,6800,17332.061667146,16907.831615639,50.3,PLTZERO
370497:9057,110:110,07/11/23 10:20:55,STABLE BEAMS,6800,17666.650974271,16987.166347426,51.3,PLTZERO
370497:9057,111:111,07/11/23 10:21:18,STABLE BEAMS,6800,18118.388727799,17675.474538392,52.6,PLTZERO
370497:9057,112:112,07/11/23 10:21:41,STABLE BEAMS,6800,18110.005635132,17619.538522520,52.5,PLTZERO
370497:9057,113:113,07/11/23 10:22:05,STABLE BEAMS,6800,18106.181288571,17673.316943804,52.5,PLTZERO
370497:9057,114:114,07/11/23 10:22:28,STABLE BEAMS,6800,18109.540775846,17654.890744659,52.5,PLTZERO
370497:9057,115:115,07/11/23 10:22:51,STABLE BEAMS,6800,18101.866691250,17296.568754291,52.5,PLTZERO
370497:9057,116:116,07/11/23 10:23:15,STABLE BEAMS,6800,18223.847330398,16250.139890473,52.9,PLTZERO
370497:9057,117:117,07/11/23 10:23:38,STABLE BEAMS,6800,18781.031967383,8560.894699849,54.5,PLTZERO
370497:9057,118:118,07/11/23 10:24:01,STABLE BEAMS,6800,18853.307820374,18059.572232217,54.7,PLTZERO
370497:9057,119:119,07/11/23 10:24:24,STABLE BEAMS,6800,18838.707723058,17962.155830175,54.7,PLTZERO
370497:9057,120:120,07/11/23 10:24:48,STABLE BEAMS,6800,18821.982554720,18093.743697796,54.6,PLTZERO
370497:9057,121:121,07/11/23 10:25:11,STABLE BEAMS,6800,18809.532919898,18079.445049540,54.6,PLTZERO
370497:9057,122:122,07/11/23 10:25:34,STABLE BEAMS,6800,18809.484090141,14391.701651541,54.6,PLTZERO
370497:9057,123:123,07/11/23 10:25:58,STABLE BEAMS,6800,19130.758499150,18283.956530908,55.5,PLTZERO
370497:9057,124:124,07/11/23 10:26:21,STABLE BEAMS,6800,19604.243073217,18662.904548112,56.9,PLTZERO
370497:9057,125:125,07/11/23 10:26:44,STABLE BEAMS,6800,19629.281019372,18671.607147123,56.9,PLTZERO
370497:9057,126:126,07/11/23 10:27:08,STABLE BEAMS,6800,19357.939919780,18794.343796991,56.2,PLTZERO
370497:9057,127:127,07/11/23 10:27:31,STABLE BEAMS,6800,19189.633513655,18358.475770017,55.7,PLTZERO
370497:9057,128:128,07/11/23 10:27:54,STABLE BEAMS,6800,18878.482489848,12006.496705497,54.8,PLTZERO
370497:9057,129:129,07/11/23 10:28:18,STABLE BEAMS,6800,18470.711049444,17960.871505067,53.6,PLTZERO
370497:9057,130:130,07/11/23 10:28:41,STABLE BEAMS,6800,18303.978914681,17600.553771129,53.1,PLTZERO
370497:9057,131:131,07/11/23 10:29:04,STABLE BEAMS,6800,19534.561056913,18965.895184498,56.7,PLTZERO
370497:9057,132:132,07/11/23 10:29:27,STABLE BEAMS,6800,19520.482461400,18683.620180248,56.6,PLTZERO
370497:9057,133:133,07/11/23 10:29:51,STABLE BEAMS,6800,19504.433096898,13226.128525226,56.6,PLTZERO
370497:9057,134:134,07/11/23 10:30:14,STABLE BEAMS,6800,19515.240098698,18616.621143039,56.6,PLTZERO
370497:9057,135:135,07/11/23 10:30:37,STABLE BEAMS,6800,19508.157830755,18921.543575843,56.6,PLTZERO
370497:9057,136:136,07/11/23 10:31:01,STABLE BEAMS,6800,19488.469672768,18906.907420669,56.5,PLTZERO
370497:9057,137:137,07/11/23 10:31:24,STABLE BEAMS,6800,19378.632017570,18815.365802512,56.2,PLTZERO
370497:9057,138:138,07/11/23 10:31:47,STABLE BEAMS,6800,19125.762238423,18575.881459302,55.5,PLTZERO
370497:9057,139:139,07/11/23 10:32:11,STABLE BEAMS,6800,19135.534049376,18592.488211741,55.5,PLTZERO
370497:9057,140:140,07/11/23 10:32:34,STABLE BEAMS,6800,19126.871650500,18568.263774951,55.5,PLTZERO
370497:9057,141:141,07/11/23 10:32:57,STABLE BEAMS,6800,19111.812553468,18536.490125228,55.4,PLTZERO
370497:9057,142:142,07/11/23 10:33:21,STABLE BEAMS,6800,19086.112475810,18565.847946514,55.4,PLTZERO
370497:9057,143:143,07/11/23 10:33:44,STABLE BEAMS,6800,19076.071124599,18507.264845729,55.3,PLTZERO
370497:9057,144:144,07/11/23 10:34:07,STABLE BEAMS,6800,19063.045298645,18535.584865563,55.3,PLTZERO
370497:9057,145:145,07/11/23 10:34:31,STABLE BEAMS,6800,19047.320163729,18481.009673845,55.3,PLTZERO
370497:9057,146:146,07/11/23 10:34:54,STABLE BEAMS,6800,19030.233655190,18240.498129707,55.2,PLTZERO
370497:9057,147:147,07/11/23 10:35:17,STABLE BEAMS,6800,19018.446151871,18457.107927249,55.2,PLTZERO
370497:9057,148:148,07/11/23 10:35:40,STABLE BEAMS,6800,19006.559035849,18474.900208110,55.1,PLTZERO
370497:9057,149:149,07/11/23 10:36:04,STABLE BEAMS,6800,18988.310379095,18470.874158969,55.1,PLTZERO
370497:9057,150:150,07/11/23 10:36:27,STABLE BEAMS,6800,18997.584126528,18462.441133979,55.1,PLTZERO
370497:9057,151:151,07/11/23 10:36:50,STABLE BEAMS,6800,19460.130835047,18852.903253505,56.5,PLTZERO
370497:9057,152:152,07/11/23 10:37:14,STABLE BEAMS,6800,19816.302894726,19177.215570062,57.5,PLTZERO
370497:9057,153:153,07/11/23 10:37:37,STABLE BEAMS,6800,19808.556542090,19169.251270375,57.5,PLTZERO
370497:9057,154:154,07/11/23 10:38:00,STABLE BEAMS,6800,19788.557826849,19133.508542323,57.4,PLTZERO
370497:9057,155:155,07/11/23 10:38:24,STABLE BEAMS,6800,19778.147322675,18651.530749607,57.4,PLTZERO
370497:9057,156:156,07/11/23 10:38:47,STABLE BEAMS,6800,19763.537459407,18671.068156398,57.3,PLTZERO
370497:9057,157:157,07/11/23 10:39:10,STABLE BEAMS,6800,19743.448897413,18477.280616195,57.3,PLTZERO
370497:9057,158:158,07/11/23 10:39:34,STABLE BEAMS,6800,19728.551915174,18857.078284488,57.2,PLTZERO
370497:9057,159:159,07/11/23 10:39:57,STABLE BEAMS,6800,19718.141411001,18855.572932673,57.2,PLTZERO
370497:9057,160:160,07/11/23 10:40:20,STABLE BEAMS,6800,19707.523868658,19124.652641110,57.2,PLTZERO
370497:9057,161:161,07/11/23 10:40:44,STABLE BEAMS,6800,19701.537340460,18793.399919417,57.2,PLTZERO
370497:9057,162:162,07/11/23 10:41:07,STABLE BEAMS,6800,19979.113023414,19350.180009320,58.0,PLTZERO
370497:9057,163:163,07/11/23 10:41:30,STABLE BEAMS,6800,20620.091476451,19568.630832607,59.8,PLTZERO
370497:9057,164:164,07/11/23 10:41:53,STABLE BEAMS,6800,20661.823339899,19688.071634138,59.9,PLTZERO
370497:9057,165:165,07/11/23 10:42:17,STABLE BEAMS,6800,20650.264359842,19668.325206161,59.9,PLTZERO
370497:9057,166:166,07/11/23 10:42:40,STABLE BEAMS,6800,20625.673694261,19885.529641275,59.8,PLTZERO
370497:9057,167:167,07/11/23 10:43:03,STABLE BEAMS,6800,20605.616383312,19625.364735139,59.8,PLTZERO
370497:9057,168:168,07/11/23 10:43:27,STABLE BEAMS,6800,20588.203691997,19817.182583303,59.7,PLTZERO
370497:9057,169:169,07/11/23 10:43:50,STABLE BEAMS,6800,20567.251819901,19605.902322032,59.7,PLTZERO
370497:9057,170:170,07/11/23 10:44:13,STABLE BEAMS,6800,20556.808111493,19541.903367608,59.6,PLTZERO
370497:9057,171:171,07/11/23 10:44:37,STABLE BEAMS,6800,20552.446637605,19862.925876421,59.6,PLTZERO
370497:9057,172:172,07/11/23 10:45:00,STABLE BEAMS,6800,20542.565447997,19822.408693731,59.6,PLTZERO
370497:9057,173:173,07/11/23 10:45:23,STABLE BEAMS,6800,20539.721602954,19794.565397334,59.6,PLTZERO
370497:9057,174:174,07/11/23 10:45:47,STABLE BEAMS,6800,20519.959223736,9336.077193366,59.5,PLTZERO
370497:9057,175:175,07/11/23 10:46:10,STABLE BEAMS,6800,20509.962795901,19772.781653202,59.5,PLTZERO
370497:9057,176:176,07/11/23 10:46:33,STABLE BEAMS,6800,20488.424966722,19773.165866690,59.4,PLTZERO
370497:9057,177:177,07/11/23 10:46:56,STABLE BEAMS,6800,20464.848006895,19708.995813739,59.4,PLTZERO
370497:9057,178:178,07/11/23 10:47:20,STABLE BEAMS,6800,20442.773050390,19506.722958633,59.3,PLTZERO
370497:9057,179:179,07/11/23 10:47:43,STABLE BEAMS,6800,20433.466098722,19695.041082863,59.3,PLTZERO
370497:9057,180:180,07/11/23 10:48:06,STABLE BEAMS,6800,20422.907152088,19696.544927668,59.3,PLTZERO
370497:9057,181:181,07/11/23 10:48:30,STABLE BEAMS,6800,20418.834750361,19688.619864132,59.2,PLTZERO
370497:9057,182:182,07/11/23 10:48:53,STABLE BEAMS,6800,20420.938336289,19699.231642764,59.2,PLTZERO
370497:9057,183:183,07/11/23 10:49:16,STABLE BEAMS,6800,20417.637444722,19635.060969207,59.2,PLTZERO
370497:9057,184:184,07/11/23 10:49:40,STABLE BEAMS,6800,20408.285569678,19659.369931262,59.2,PLTZERO
370497:9057,185:185,07/11/23 10:50:03,STABLE BEAMS,6800,20398.964945678,19671.345699210,59.2,PLTZERO
370497:9057,186:186,07/11/23 10:50:26,STABLE BEAMS,6800,20381.767105294,19632.764726645,59.1,PLTZERO
370497:9057,187:187,07/11/23 10:50:50,STABLE BEAMS,6800,20364.164954522,19641.630649234,59.1,PLTZERO
370497:9057,188:188,07/11/23 10:51:13,STABLE BEAMS,6800,20358.137409329,19666.787279648,59.1,PLTZERO
370497:9057,189:189,07/11/23 10:51:36,STABLE BEAMS,6800,20349.285550996,19611.661268040,59.0,PLTZERO
370497:9057,190:190,07/11/23 10:52:00,STABLE BEAMS,6800,20339.293029541,19610.280087902,59.0,PLTZERO
370497:9057,191:191,07/11/23 10:52:23,STABLE BEAMS,6800,20324.312060121,19632.866638595,59.0,PLTZERO
370497:9057,192:192,07/11/23 10:52:46,STABLE BEAMS,6800,20306.446228661,19594.702998712,58.9,PLTZERO
370497:9057,193:193,07/11/23 10:53:09,STABLE BEAMS,6800,20294.916546459,19587.150575352,58.9,PLTZERO
370497:9057,194:194,07/11/23 10:53:33,STABLE BEAMS,6800,20568.402248974,12728.469318165,59.7,PLTZERO
370497:9057,195:195,07/11/23 10:53:56,STABLE BEAMS,6800,21115.951798325,19561.958203691,61.3,PLTZERO
370497:9057,196:196,07/11/23 10:54:19,STABLE BEAMS,6800,21139.606885764,14192.926903824,61.3,PLTZERO
370497:9057,197:197,07/11/23 10:54:43,STABLE BEAMS,6800,21112.967323583,20205.603238713,61.3,PLTZERO
370497:9057,198:198,07/11/23 10:55:06,STABLE BEAMS,6800,21098.877008928,20178.609985161,61.2,PLTZERO
370497:9057,199:199,07/11/23 10:55:29,STABLE BEAMS,6800,21082.798346572,20048.429408602,61.2,PLTZERO
370497:9057,200:200,07/11/23 10:55:53,STABLE BEAMS,6800,21061.731236250,20144.695122068,61.1,PLTZERO
370497:9057,201:201,07/11/23 10:56:16,STABLE BEAMS,6800,21040.242236828,19489.100854787,61.0,PLTZERO
370497:9057,202:202,07/11/23 10:56:39,STABLE BEAMS,6800,21023.741685372,16034.194831899,61.0,PLTZERO
370497:9057,203:203,07/11/23 10:57:03,STABLE BEAMS,6800,21006.690334258,20157.295818347,60.9,PLTZERO
370497:9057,204:204,07/11/23 10:57:26,STABLE BEAMS,6800,20989.236625948,20119.736290566,60.9,PLTZERO
370497:9057,205:205,07/11/23 10:57:49,STABLE BEAMS,6800,20972.470440614,20139.310964338,60.8,PLTZERO
370497:9057,206:206,07/11/23 10:58:12,STABLE BEAMS,6800,20961.516949544,20101.813771200,60.8,PLTZERO
370497:9057,207:207,07/11/23 10:58:36,STABLE BEAMS,6800,20947.957902644,20143.890358333,60.8,PLTZERO
370497:9057,208:208,07/11/23 10:58:59,STABLE BEAMS,6800,20926.101703450,20078.098393276,60.7,PLTZERO
370497:9057,209:209,07/11/23 10:59:22,STABLE BEAMS,6800,20907.726089329,20078.863172916,60.7,PLTZERO
370497:9057,210:210,07/11/23 10:59:46,STABLE BEAMS,6800,20897.835133769,20112.429051149,60.6,PLTZERO
370497:9057,211:211,07/11/23 11:00:09,STABLE BEAMS,6800,20888.973509484,20069.383437160,60.6,PLTZERO
370497:9057,212:212,07/11/23 11:00:32,STABLE BEAMS,6800,20870.685788925,20100.844403842,60.5,PLTZERO
370497:9057,213:213,07/11/23 11:00:56,STABLE BEAMS,6800,20840.005076062,20066.051604417,60.5,PLTZERO
370497:9057,214:214,07/11/23 11:01:19,STABLE BEAMS,6800,20843.304014439,20065.262964890,60.5,PLTZERO
370497:9057,215:215,07/11/23 11:01:42,STABLE BEAMS,6800,20839.079263871,20059.405731103,60.5,PLTZERO
370497:9057,216:216,07/11/23 11:02:06,STABLE BEAMS,6800,20820.826700737,20045.326044810,60.4,PLTZERO
370497:9057,217:217,07/11/23 11:02:29,STABLE BEAMS,6800,20803.148375545,19995.031189786,60.4,PLTZERO
370497:9057,218:218,07/11/23 11:02:52,STABLE BEAMS,6800,20797.025124028,19987.676643944,60.3,PLTZERO
370497:9057,219:219,07/11/23 11:03:16,STABLE BEAMS,6800,20785.067693155,20040.560508487,60.3,PLTZERO
370497:9057,220:220,07/11/23 11:03:39,STABLE BEAMS,6800,20771.719590806,19707.777260631,60.3,PLTZERO
370497:9057,221:221,07/11/23 11:04:02,STABLE BEAMS,6800,20752.640828185,20003.858430950,60.2,PLTZERO
370497:9057,222:222,07/11/23 11:04:25,STABLE BEAMS,6800,20735.591430261,19975.440315247,60.2,PLTZERO
370497:9057,223:223,07/11/23 11:04:49,STABLE BEAMS,6800,20723.975807687,19972.438875956,60.1,PLTZERO
370497:9057,224:224,07/11/23 11:05:12,STABLE BEAMS,6800,20717.213862950,19940.530164829,60.1,PLTZERO
370497:9057,225:225,07/11/23 11:05:35,STABLE BEAMS,6800,20707.670575259,19979.025018024,60.1,PLTZERO
370497:9057,226:226,07/11/23 11:05:59,STABLE BEAMS,6800,20688.345710663,19935.875859765,60.0,PLTZERO
370497:9057,227:227,07/11/23 11:06:22,STABLE BEAMS,6800,20675.181208200,19928.537358881,60.0,PLTZERO
370497:9057,228:228,07/11/23 11:06:45,STABLE BEAMS,6800,20663.788249317,19896.836194872,59.9,PLTZERO
370497:9057,229:229,07/11/23 11:07:09,STABLE BEAMS,6800,20651.826912064,19913.128085933,59.9,PLTZERO
370497:9057,230:230,07/11/23 11:07:32,STABLE BEAMS,6800,20633.312621433,19925.156259698,59.9,PLTZERO
370497:9057,231:231,07/11/23 11:07:55,STABLE BEAMS,6800,20619.622710785,19884.988131435,59.8,PLTZERO
370497:9057,232:232,07/11/23 11:08:19,STABLE BEAMS,6800,20608.233658283,19361.186251155,59.8,PLTZERO
370497:9057,233:233,07/11/23 11:08:42,STABLE BEAMS,6800,20597.241103406,19302.309061446,59.8,PLTZERO
370497:9057,234:234,07/11/23 11:09:05,STABLE BEAMS,6800,20563.575915801,19609.906627031,59.7,PLTZERO
370497:9057,235:235,07/11/23 11:09:29,STABLE BEAMS,6800,20566.257646050,19551.817707036,59.7,PLTZERO
370497:9057,236:236,07/11/23 11:09:52,STABLE BEAMS,6800,20550.903617287,19372.057449492,59.6,PLTZERO
370497:9057,237:237,07/11/23 11:10:15,STABLE BEAMS,6800,20541.278295604,19594.269162256,59.6,PLTZERO
370497:9057,238:238,07/11/23 11:10:38,STABLE BEAMS,6800,20523.215191927,19575.678913163,59.5,PLTZERO
370497:9057,239:239,07/11/23 11:11:02,STABLE BEAMS,6800,20514.632873852,19806.003090933,59.5,PLTZERO
370497:9057,240:240,07/11/23 11:11:25,STABLE BEAMS,6800,20517.052876605,19787.568575323,59.5,PLTZERO
370497:9057,241:241,07/11/23 11:11:48,STABLE BEAMS,6800,20491.016850219,19775.237882200,59.4,PLTZERO
370497:9057,242:242,07/11/23 11:12:12,STABLE BEAMS,6800,20471.457602791,19439.719703263,59.4,PLTZERO
370497:9057,243:243,07/11/23 11:12:35,STABLE BEAMS,6800,20452.884716451,19756.706458859,59.3,PLTZERO
370497:9057,244:244,07/11/23 11:12:58,STABLE BEAMS,6800,20436.009152462,19504.150186807,59.3,PLTZERO
370497:9057,245:245,07/11/23 11:13:22,STABLE BEAMS,6800,20420.807472540,19368.741521795,59.2,PLTZERO
370497:9057,246:246,07/11/23 11:13:45,STABLE BEAMS,6800,20402.797105001,19677.658141998,59.2,PLTZERO
370497:9057,247:247,07/11/23 11:14:08,STABLE BEAMS,6800,20385.380507305,19718.115171347,59.1,PLTZERO
370497:9057,248:248,07/11/23 11:14:32,STABLE BEAMS,6800,20373.583238035,19656.369661622,59.1,PLTZERO
370497:9057,249:249,07/11/23 11:14:55,STABLE BEAMS,6800,20354.391190379,19697.939361261,59.1,PLTZERO
