#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
370749:9070,944:944,07/15/23 23:08:56,STABLE BEAMS,6800,19834.518347245,18971.692662153,57.5,PLTZERO
370749:9070,945:945,07/15/23 23:09:19,STABLE BEAMS,6800,19806.783045319,18967.603978162,57.5,PLTZERO
370749:9070,946:946,07/15/23 23:09:43,STABLE BEAMS,6800,19778.493037354,19202.637740263,57.4,PLTZERO
370749:9070,947:947,07/15/23 23:10:06,STABLE BEAMS,6800,19547.200151192,18994.801917413,56.7,PLTZERO
370749:9070,948:948,07/15/23 23:10:29,STABLE BEAMS,6800,19201.522582868,18678.550813636,55.7,PLTZERO
370749:9070,949:949,07/15/23 23:10:53,STABLE BEAMS,6800,18893.836518612,18374.345124608,54.8,PLTZERO
370749:9070,950:950,07/15/23 23:11:16,STABLE BEAMS,6800,19054.238363688,18519.226448217,55.3,PLTZERO
370749:9070,951:951,07/15/23 23:11:39,STABLE BEAMS,6800,19412.260094560,18895.765443186,56.3,PLTZERO
370749:9070,952:952,07/15/23 23:12:03,STABLE BEAMS,6800,19775.645285931,19178.053610063,57.4,PLTZERO
370749:9070,953:953,07/15/23 23:12:26,STABLE BEAMS,6800,19754.425826767,19211.359895695,57.3,PLTZERO
370749:9070,954:954,07/15/23 23:12:49,STABLE BEAMS,6800,19739.571814714,19133.967214407,57.3,PLTZERO
370749:9070,955:955,07/15/23 23:13:13,STABLE BEAMS,6800,19789.835213290,19237.096326989,57.4,PLTZERO
370749:9070,956:956,07/15/23 23:13:36,STABLE BEAMS,6800,19727.870251768,18974.446723354,57.2,PLTZERO
370749:9070,957:957,07/15/23 23:13:59,STABLE BEAMS,6800,19696.646552008,18981.597384191,57.1,PLTZERO
370749:9070,958:958,07/15/23 23:14:22,STABLE BEAMS,6800,19686.685281598,18963.103084465,57.1,PLTZERO
370749:9070,959:959,07/15/23 23:14:46,STABLE BEAMS,6800,19626.497723228,18924.800679074,56.9,PLTZERO
370749:9070,960:960,07/15/23 23:15:09,STABLE BEAMS,6800,19576.039005625,18644.276118396,56.8,PLTZERO
370749:9070,961:961,07/15/23 23:15:32,STABLE BEAMS,6800,19555.811767121,18877.752491286,56.7,PLTZERO
370749:9070,962:962,07/15/23 23:15:56,STABLE BEAMS,6800,19583.972864528,18873.658739006,56.8,PLTZERO
370749:9070,963:963,07/15/23 23:16:19,STABLE BEAMS,6800,19572.208799492,18891.929236776,56.8,PLTZERO
370749:9070,964:964,07/15/23 23:16:42,STABLE BEAMS,6800,19540.760482851,18853.447221000,56.7,PLTZERO
370749:9070,965:965,07/15/23 23:17:06,STABLE BEAMS,6800,19552.141722592,18829.728988341,56.7,PLTZERO
370749:9070,966:966,07/15/23 23:17:29,STABLE BEAMS,6800,19583.207213939,18882.306570923,56.8,PLTZERO
370749:9070,967:967,07/15/23 23:17:52,STABLE BEAMS,6800,19582.935720491,10977.275397392,56.8,PLTZERO
370749:9070,968:968,07/15/23 23:18:16,STABLE BEAMS,6800,19580.900496223,12889.477381232,56.8,PLTZERO
370749:9070,969:969,07/15/23 23:18:39,STABLE BEAMS,6800,19562.474099154,18823.841923148,56.8,PLTZERO
370749:9070,970:970,07/15/23 23:19:02,STABLE BEAMS,6800,19547.536099920,18849.702880921,56.7,PLTZERO
370749:9070,971:971,07/15/23 23:19:25,STABLE BEAMS,6800,19590.521911525,18864.973658346,56.8,PLTZERO
370749:9070,972:972,07/15/23 23:19:49,STABLE BEAMS,6800,19590.566834901,18870.488123720,56.8,PLTZERO
370749:9070,973:973,07/15/23 23:20:12,STABLE BEAMS,6800,19543.793787350,6108.057615620,56.7,PLTZERO
370749:9070,974:974,07/15/23 23:20:35,STABLE BEAMS,6800,19547.920878404,14523.721893313,56.7,PLTZERO
370749:9070,975:975,07/15/23 23:20:59,STABLE BEAMS,6800,19494.180801137,18780.109085717,56.6,PLTZERO
370749:9070,976:976,07/15/23 23:21:22,STABLE BEAMS,6800,19462.591854795,18750.843538474,56.5,PLTZERO
370749:9070,977:977,07/15/23 23:21:45,STABLE BEAMS,6800,19413.269893933,18723.362065622,56.3,PLTZERO
370749:9070,978:978,07/15/23 23:22:09,STABLE BEAMS,6800,19425.580852246,18701.371375187,56.4,PLTZERO
370749:9070,979:979,07/15/23 23:22:32,STABLE BEAMS,6800,19446.134273525,14677.464450165,56.4,PLTZERO
370749:9070,980:980,07/15/23 23:22:55,STABLE BEAMS,6800,19436.917168610,18733.680005361,56.4,PLTZERO
370749:9070,981:981,07/15/23 23:23:19,STABLE BEAMS,6800,19428.735254542,18714.596349098,56.4,PLTZERO
370749:9070,982:982,07/15/23 23:23:42,STABLE BEAMS,6800,19432.122086482,18765.595676129,56.4,PLTZERO
370749:9070,983:983,07/15/23 23:24:05,STABLE BEAMS,6800,19413.449587438,18727.515038617,56.3,PLTZERO
370749:9070,984:984,07/15/23 23:24:29,STABLE BEAMS,6800,19395.687275064,15266.203588317,56.3,PLTZERO
370749:9070,985:985,07/15/23 23:24:52,STABLE BEAMS,6800,19386.921357103,17978.838798985,56.2,PLTZERO
370749:9070,986:986,07/15/23 23:25:15,STABLE BEAMS,6800,19441.323565874,18745.807929470,56.4,PLTZERO
370749:9070,987:987,07/15/23 23:25:38,STABLE BEAMS,6800,19436.624190069,18753.182640907,56.4,PLTZERO
370749:9070,988:988,07/15/23 23:26:02,STABLE BEAMS,6800,19361.225185825,18628.366461637,56.2,PLTZERO
370749:9070,989:989,07/15/23 23:26:25,STABLE BEAMS,6800,19353.232731214,18662.466355418,56.1,PLTZERO
370749:9070,990:990,07/15/23 23:26:48,STABLE BEAMS,6800,19348.277487483,18678.855180786,56.1,PLTZERO
370749:9070,991:991,07/15/23 23:27:12,STABLE BEAMS,6800,19357.396932883,18629.783519459,56.2,PLTZERO
370749:9070,992:992,07/15/23 23:27:35,STABLE BEAMS,6800,19346.171948364,18681.881811753,56.1,PLTZERO
370749:9070,993:993,07/15/23 23:27:58,STABLE BEAMS,6800,19331.151915138,18688.566390070,56.1,PLTZERO
370749:9070,994:994,07/15/23 23:28:22,STABLE BEAMS,6800,19313.844696098,18626.890968706,56.0,PLTZERO
370749:9070,995:995,07/15/23 23:28:45,STABLE BEAMS,6800,19293.941687181,18627.442306148,56.0,PLTZERO
370749:9070,996:996,07/15/23 23:29:08,STABLE BEAMS,6800,19266.165368259,18627.603259290,55.9,PLTZERO
370749:9070,997:997,07/15/23 23:29:32,STABLE BEAMS,6800,19241.375477269,18578.212940918,55.8,PLTZERO
370749:9070,998:998,07/15/23 23:29:55,STABLE BEAMS,6800,19227.763694233,18565.740956359,55.8,PLTZERO
370749:9070,999:999,07/15/23 23:30:18,STABLE BEAMS,6800,19268.384192413,18596.982977423,55.9,PLTZERO
370749:9070,1000:1000,07/15/23 23:30:41,STABLE BEAMS,6800,19278.525156328,18616.281669214,55.9,PLTZERO
370749:9070,1001:1001,07/15/23 23:31:05,STABLE BEAMS,6800,19267.936911839,18616.810234328,55.9,PLTZERO
370749:9070,1002:1002,07/15/23 23:31:28,STABLE BEAMS,6800,19308.125754969,18639.659631107,56.0,PLTZERO
370749:9070,1003:1003,07/15/23 23:31:51,STABLE BEAMS,6800,19249.416761638,18610.251302599,55.8,PLTZERO
370749:9070,1004:1004,07/15/23 23:32:15,STABLE BEAMS,6800,19219.775146002,18386.166008056,55.8,PLTZERO
370749:9070,1005:1005,07/15/23 23:32:38,STABLE BEAMS,6800,19225.310487245,18331.178399766,55.8,PLTZERO
370749:9070,1006:1006,07/15/23 23:33:01,STABLE BEAMS,6800,19186.242775335,18518.736200624,55.7,PLTZERO
370749:9070,1007:1007,07/15/23 23:33:25,STABLE BEAMS,6800,19128.875623724,18508.107733378,55.5,PLTZERO
370749:9070,1008:1008,07/15/23 23:33:48,STABLE BEAMS,6800,19127.188067325,18468.049833574,55.5,PLTZERO
370749:9070,1009:1009,07/15/23 23:34:11,STABLE BEAMS,6800,19110.914085941,18515.282934968,55.4,PLTZERO
370749:9070,1010:1010,07/15/23 23:34:35,STABLE BEAMS,6800,19120.129237666,18470.059338775,55.5,PLTZERO
370749:9070,1011:1011,07/15/23 23:34:58,STABLE BEAMS,6800,19111.585983396,18508.000569328,55.4,PLTZERO
370749:9070,1012:1012,07/15/23 23:35:21,STABLE BEAMS,6800,19096.687047967,18445.618360988,55.4,PLTZERO
370749:9070,1013:1013,07/15/23 23:35:45,STABLE BEAMS,6800,19083.182690396,18460.282603740,55.4,PLTZERO
370749:9070,1014:1014,07/15/23 23:36:08,STABLE BEAMS,6800,19061.467120901,18147.647588419,55.3,PLTZERO
370749:9070,1015:1015,07/15/23 23:36:31,STABLE BEAMS,6800,19044.704841949,18439.592379566,55.3,PLTZERO
370749:9070,1016:1016,07/15/23 23:36:54,STABLE BEAMS,6800,18986.650167360,18352.748718426,55.1,PLTZERO
370749:9070,1017:1017,07/15/23 23:37:18,STABLE BEAMS,6800,19050.124944966,18117.998773259,55.3,PLTZERO
370749:9070,1018:1018,07/15/23 23:37:41,STABLE BEAMS,6800,18925.898137000,18233.375012236,54.9,PLTZERO
370749:9070,1019:1019,07/15/23 23:38:04,STABLE BEAMS,6800,18927.507565788,18023.880479658,54.9,PLTZERO
370749:9070,1020:1020,07/15/23 23:38:28,STABLE BEAMS,6800,18996.752067470,18288.734444901,55.1,PLTZERO
370749:9070,1021:1021,07/15/23 23:38:51,STABLE BEAMS,6800,18941.552957066,18299.365933549,55.0,PLTZERO
370749:9070,1022:1022,07/15/23 23:39:14,STABLE BEAMS,6800,18909.042104914,17901.846663347,54.9,PLTZERO
370749:9070,1023:1023,07/15/23 23:39:38,STABLE BEAMS,6800,18902.666891852,18235.941067187,54.8,PLTZERO
370749:9070,1024:1024,07/15/23 23:40:01,STABLE BEAMS,6800,18912.217992304,18218.149542501,54.9,PLTZERO
370749:9070,1025:1025,07/15/23 23:40:24,STABLE BEAMS,6800,18915.524743442,17922.743350345,54.9,PLTZERO
370749:9070,1026:1026,07/15/23 23:40:48,STABLE BEAMS,6800,18940.252132342,18052.698332771,54.9,PLTZERO
370749:9070,1027:1027,07/15/23 23:41:11,STABLE BEAMS,6800,18981.226157963,18013.696222986,55.1,PLTZERO
370749:9070,1028:1028,07/15/23 23:41:34,STABLE BEAMS,6800,18981.269128149,18325.547173194,55.1,PLTZERO
370749:9070,1029:1029,07/15/23 23:41:58,STABLE BEAMS,6800,19000.144758981,18329.775759680,55.1,PLTZERO
370749:9070,1030:1030,07/15/23 23:42:21,STABLE BEAMS,6800,18989.224472145,18306.595641030,55.1,PLTZERO
370749:9070,1031:1031,07/15/23 23:42:44,STABLE BEAMS,6800,18972.532508042,18256.853553750,55.0,PLTZERO
370749:9070,1032:1032,07/15/23 23:43:07,STABLE BEAMS,6800,18966.014712089,8358.354233471,55.0,PLTZERO
370749:9070,1033:1033,07/15/23 23:43:31,STABLE BEAMS,6800,19035.286558435,18105.341190783,55.2,PLTZERO
370749:9070,1034:1034,07/15/23 23:43:54,STABLE BEAMS,6800,18953.524060271,18255.757013590,55.0,PLTZERO
370749:9070,1035:1035,07/15/23 23:44:17,STABLE BEAMS,6800,18940.361510998,18292.255735661,54.9,PLTZERO
370749:9070,1036:1036,07/15/23 23:44:41,STABLE BEAMS,6800,18906.594757498,18215.691126453,54.9,PLTZERO
370749:9070,1037:1037,07/15/23 23:45:04,STABLE BEAMS,6800,18857.235686020,18222.975975177,54.7,PLTZERO
370749:9070,1038:1038,07/15/23 23:45:27,STABLE BEAMS,6800,18849.307686688,18171.217291704,54.7,PLTZERO
370749:9070,1039:1039,07/15/23 23:45:51,STABLE BEAMS,6800,18824.810774240,18201.588748895,54.6,PLTZERO
370749:9070,1040:1040,07/15/23 23:46:14,STABLE BEAMS,6800,18820.675870425,18151.553759952,54.6,PLTZERO
370749:9070,1041:1041,07/15/23 23:46:37,STABLE BEAMS,6800,18812.214650147,18194.436474564,54.6,PLTZERO
370749:9070,1042:1042,07/15/23 23:47:01,STABLE BEAMS,6800,18806.105070962,18139.740119016,54.6,PLTZERO
370749:9070,1043:1043,07/15/23 23:47:24,STABLE BEAMS,6800,18807.021117202,18169.686104529,54.6,PLTZERO
370749:9070,1044:1044,07/15/23 23:47:47,STABLE BEAMS,6800,18788.899417817,18159.162877616,54.5,PLTZERO
370749:9070,1045:1045,07/15/23 23:48:10,STABLE BEAMS,6800,18784.366063185,18154.313457152,54.5,PLTZERO
370749:9070,1046:1046,07/15/23 23:48:34,STABLE BEAMS,6800,18762.390719384,18104.507776958,54.4,PLTZERO
370749:9070,1047:1047,07/15/23 23:48:57,STABLE BEAMS,6800,18758.511683495,18129.222145179,54.4,PLTZERO
370749:9070,1048:1048,07/15/23 23:49:20,STABLE BEAMS,6800,18818.845731136,17951.766336914,54.6,PLTZERO
370749:9070,1049:1049,07/15/23 23:49:44,STABLE BEAMS,6800,18735.139808646,18098.889232193,54.4,PLTZERO
370749:9070,1050:1050,07/15/23 23:50:07,STABLE BEAMS,6800,18697.947159401,18107.374997447,54.2,PLTZERO
370749:9070,1051:1051,07/15/23 23:50:30,STABLE BEAMS,6800,18643.277363562,18009.754684790,54.1,PLTZERO
370749:9070,1052:1052,07/15/23 23:50:54,STABLE BEAMS,6800,18539.443815274,17949.875101990,53.8,PLTZERO
370749:9070,1053:1053,07/15/23 23:51:17,STABLE BEAMS,6800,18699.951132625,18057.644238817,54.3,PLTZERO
370749:9070,1054:1054,07/15/23 23:51:40,STABLE BEAMS,6800,18715.211408255,18068.896674678,54.3,PLTZERO
370749:9070,1055:1055,07/15/23 23:52:04,STABLE BEAMS,6800,18705.193495327,18079.324853495,54.3,PLTZERO
370749:9070,1056:1056,07/15/23 23:52:27,STABLE BEAMS,6800,18695.271288723,18077.637084843,54.2,PLTZERO
370749:9070,1057:1057,07/15/23 23:52:50,STABLE BEAMS,6800,18685.839332877,18093.602150899,54.2,PLTZERO
370749:9070,1058:1058,07/15/23 23:53:14,STABLE BEAMS,6800,18675.969862410,18052.481075537,54.2,PLTZERO
370749:9070,1059:1059,07/15/23 23:53:37,STABLE BEAMS,6800,18652.484702526,18025.971711720,54.1,PLTZERO
370749:9070,1060:1060,07/15/23 23:54:00,STABLE BEAMS,6800,18651.685847703,18015.468464083,54.1,PLTZERO
370749:9070,1061:1061,07/15/23 23:54:23,STABLE BEAMS,6800,18662.582696255,18065.410542443,54.1,PLTZERO
370749:9070,1062:1062,07/15/23 23:54:47,STABLE BEAMS,6800,18646.974752756,18028.358395882,54.1,PLTZERO
370749:9070,1063:1063,07/15/23 23:55:10,STABLE BEAMS,6800,18625.110740801,18005.843842389,54.0,PLTZERO
370749:9070,1064:1064,07/15/23 23:55:33,STABLE BEAMS,6800,18699.640575371,18040.728526920,54.3,PLTZERO
370749:9070,1065:1065,07/15/23 23:55:57,STABLE BEAMS,6800,18639.203008646,18049.885925363,54.1,PLTZERO
370749:9070,1066:1066,07/15/23 23:56:20,STABLE BEAMS,6800,18620.118386454,17982.556516339,54.0,PLTZERO
370749:9070,1067:1067,07/15/23 23:56:43,STABLE BEAMS,6800,18596.162507713,17987.634769444,54.0,PLTZERO
370749:9070,1068:1068,07/15/23 23:57:07,STABLE BEAMS,6800,18531.064628987,17880.159768351,53.8,PLTZERO
370749:9070,1069:1069,07/15/23 23:57:30,STABLE BEAMS,6800,18544.182254884,17967.211367665,53.8,PLTZERO
370749:9070,1070:1070,07/15/23 23:57:53,STABLE BEAMS,6800,18534.088167535,17939.891150321,53.8,PLTZERO
370749:9070,1071:1071,07/15/23 23:58:17,STABLE BEAMS,6800,18522.552625762,17927.044203433,53.7,PLTZERO
370749:9070,1072:1072,07/15/23 23:58:40,STABLE BEAMS,6800,18486.205707907,17896.149970410,53.6,PLTZERO
370749:9070,1073:1073,07/15/23 23:59:03,STABLE BEAMS,6800,18488.932361533,17894.605612390,53.6,PLTZERO
370749:9070,1074:1074,07/15/23 23:59:27,STABLE BEAMS,6800,18502.583208376,17929.798182466,53.7,PLTZERO
370749:9070,1075:1075,07/15/23 23:59:50,STABLE BEAMS,6800,18484.217360206,17898.329295675,53.6,PLTZERO
370749:9070,1076:1076,07/16/23 00:00:13,STABLE BEAMS,6800,18465.435482507,17862.100664935,53.6,PLTZERO
370749:9070,1077:1077,07/16/23 00:00:36,STABLE BEAMS,6800,18478.871478419,17892.435349946,53.6,PLTZERO
370749:9070,1078:1078,07/16/23 00:01:00,STABLE BEAMS,6800,18524.464799043,17943.099920920,53.7,PLTZERO
370749:9070,1079:1079,07/16/23 00:01:23,STABLE BEAMS,6800,18553.604444778,17929.721746485,53.8,PLTZERO
370749:9070,1080:1080,07/16/23 00:01:46,STABLE BEAMS,6800,18482.102055136,17917.569931643,53.6,PLTZERO
370749:9070,1081:1081,07/16/23 00:02:10,STABLE BEAMS,6800,18480.162537192,17867.355646858,53.6,PLTZERO
370749:9070,1082:1082,07/16/23 00:02:33,STABLE BEAMS,6800,18464.769444623,17685.166239403,53.6,PLTZERO
370749:9070,1083:1083,07/16/23 00:02:56,STABLE BEAMS,6800,18442.462058475,17827.164075152,53.5,PLTZERO
370749:9070,1084:1084,07/16/23 00:03:20,STABLE BEAMS,6800,18425.869707076,17521.056671593,53.5,PLTZERO
370749:9070,1085:1085,07/16/23 00:03:43,STABLE BEAMS,6800,18429.709679160,17501.621257531,53.5,PLTZERO
370749:9070,1086:1086,07/16/23 00:04:06,STABLE BEAMS,6800,18419.711298134,17582.671866360,53.4,PLTZERO
370749:9070,1087:1087,07/16/23 00:04:30,STABLE BEAMS,6800,18408.267556304,17818.352073772,53.4,PLTZERO
370749:9070,1088:1088,07/16/23 00:04:53,STABLE BEAMS,6800,18386.065642431,17552.103176529,53.3,PLTZERO
370749:9070,1089:1089,07/16/23 00:05:16,STABLE BEAMS,6800,18389.229810679,17790.160230092,53.4,PLTZERO
370749:9070,1090:1090,07/16/23 00:05:39,STABLE BEAMS,6800,18309.817000418,17736.832190081,53.1,PLTZERO
370749:9070,1091:1091,07/16/23 00:06:03,STABLE BEAMS,6800,18256.961718345,17692.162770480,53.0,PLTZERO
370749:9070,1092:1092,07/16/23 00:06:26,STABLE BEAMS,6800,18289.529213016,17745.663474976,53.1,PLTZERO
370749:9070,1093:1093,07/16/23 00:06:49,STABLE BEAMS,6800,18279.692946783,17460.486802264,53.0,PLTZERO
370749:9070,1094:1094,07/16/23 00:07:13,STABLE BEAMS,6800,18267.165184350,17679.617429853,53.0,PLTZERO
370749:9070,1095:1095,07/16/23 00:07:36,STABLE BEAMS,6800,18244.004254051,17715.081982902,52.9,PLTZERO
370749:9070,1096:1096,07/16/23 00:07:59,STABLE BEAMS,6800,18301.015925032,10061.529467339,53.1,PLTZERO
370749:9070,1097:1097,07/16/23 00:08:23,STABLE BEAMS,6800,18290.040948868,17753.535752590,53.1,PLTZERO
370749:9070,1098:1098,07/16/23 00:08:46,STABLE BEAMS,6800,18303.928131734,17740.897026752,53.1,PLTZERO
370749:9070,1099:1099,07/16/23 00:09:09,STABLE BEAMS,6800,18289.540932157,17697.536952423,53.1,PLTZERO
370749:9070,1100:1100,07/16/23 00:09:33,STABLE BEAMS,6800,18276.772927320,17719.320963614,53.0,PLTZERO
370749:9070,1101:1101,07/16/23 00:09:56,STABLE BEAMS,6800,18243.640960660,17662.367883132,52.9,PLTZERO
370749:9070,1102:1102,07/16/23 00:10:19,STABLE BEAMS,6800,18220.483936741,17661.452324677,52.9,PLTZERO
370749:9070,1103:1103,07/16/23 00:10:43,STABLE BEAMS,6800,18180.783391181,17631.782742830,52.7,PLTZERO
370749:9070,1104:1104,07/16/23 00:11:06,STABLE BEAMS,6800,18146.180672243,17596.813328660,52.6,PLTZERO
370749:9070,1105:1105,07/16/23 00:11:29,STABLE BEAMS,6800,18098.657599626,17524.580428874,52.5,PLTZERO
370749:9070,1106:1106,07/16/23 00:11:52,STABLE BEAMS,6800,18066.482696201,17293.299795973,52.4,PLTZERO
370749:9070,1107:1107,07/16/23 00:12:16,STABLE BEAMS,6800,18018.719381180,17478.037288960,52.3,PLTZERO
370749:9070,1108:1108,07/16/23 00:12:39,STABLE BEAMS,6800,18007.547132798,17473.662521579,52.2,PLTZERO
370749:9070,1109:1109,07/16/23 00:13:02,STABLE BEAMS,6800,18036.085195928,17502.548822880,52.3,PLTZERO
370749:9070,1110:1110,07/16/23 00:13:26,STABLE BEAMS,6800,18029.395519231,17460.213436419,52.3,PLTZERO
370749:9070,1111:1111,07/16/23 00:13:49,STABLE BEAMS,6800,18013.478971668,17506.856096264,52.3,PLTZERO
370749:9070,1112:1112,07/16/23 00:14:12,STABLE BEAMS,6800,18006.494363239,17217.940847330,52.2,PLTZERO
370749:9070,1113:1113,07/16/23 00:14:36,STABLE BEAMS,6800,18025.483279107,17463.903989750,52.3,PLTZERO
370749:9070,1114:1114,07/16/23 00:14:59,STABLE BEAMS,6800,18019.027985243,17486.453689891,52.3,PLTZERO
370749:9070,1115:1115,07/16/23 00:15:22,STABLE BEAMS,6800,17999.164040131,17490.829882376,52.2,PLTZERO
370749:9070,1116:1116,07/16/23 00:15:46,STABLE BEAMS,6800,17964.227325656,17437.564168193,52.1,PLTZERO
370749:9070,1117:1117,07/16/23 00:16:09,STABLE BEAMS,6800,17930.177359566,17416.430140899,52.0,PLTZERO
370749:9070,1118:1118,07/16/23 00:16:32,STABLE BEAMS,6800,17893.707390723,17353.792426119,51.9,PLTZERO
370749:9070,1119:1119,07/16/23 00:16:56,STABLE BEAMS,6800,17857.342894155,17371.729532529,51.8,PLTZERO
370749:9070,1120:1120,07/16/23 00:17:19,STABLE BEAMS,6800,17819.800623851,13052.647905432,51.7,PLTZERO
370749:9070,1121:1121,07/16/23 00:17:42,STABLE BEAMS,6800,17798.856564516,16075.254253443,51.6,PLTZERO
370749:9070,1122:1122,07/16/23 00:18:05,STABLE BEAMS,6800,17721.799301727,17196.175198960,51.4,PLTZERO
370749:9070,1123:1123,07/16/23 00:18:29,STABLE BEAMS,6800,17723.684130344,17168.654437002,51.4,PLTZERO
370749:9070,1124:1124,07/16/23 00:18:52,STABLE BEAMS,6800,17753.036673819,17205.519032756,51.5,PLTZERO
370749:9070,1125:1125,07/16/23 00:19:15,STABLE BEAMS,6800,17734.631761844,17185.445683912,51.5,PLTZERO
370749:9070,1126:1126,07/16/23 00:19:39,STABLE BEAMS,6800,17726.688136989,17163.142400730,51.4,PLTZERO
370749:9070,1127:1127,07/16/23 00:20:02,STABLE BEAMS,6800,17701.142361363,17204.555916974,51.4,PLTZERO
370749:9070,1128:1128,07/16/23 00:20:25,STABLE BEAMS,6800,17694.806212106,17191.824248553,51.3,PLTZERO
370749:9070,1129:1129,07/16/23 00:20:49,STABLE BEAMS,6800,17713.638872752,17177.022108172,51.4,PLTZERO
370749:9070,1130:1130,07/16/23 00:21:12,STABLE BEAMS,6800,17735.805629200,17250.124134131,51.5,PLTZERO
370749:9070,1131:1131,07/16/23 00:21:35,STABLE BEAMS,6800,17737.266615527,17206.873290826,51.5,PLTZERO
370749:9070,1132:1132,07/16/23 00:21:59,STABLE BEAMS,6800,17728.203812644,17222.107067646,51.4,PLTZERO
370749:9070,1133:1133,07/16/23 00:22:22,STABLE BEAMS,6800,17713.297064454,17175.520504059,51.4,PLTZERO
370749:9070,1134:1134,07/16/23 00:22:45,STABLE BEAMS,6800,17704.318248753,17072.677445692,51.4,PLTZERO
370749:9070,1135:1135,07/16/23 00:23:08,STABLE BEAMS,6800,17708.845743814,17054.649365278,51.4,PLTZERO
370749:9070,1136:1136,07/16/23 00:23:32,STABLE BEAMS,6800,17700.915791291,17048.698933592,51.4,PLTZERO
370749:9070,1137:1137,07/16/23 00:23:55,STABLE BEAMS,6800,17694.712458973,16797.957411459,51.3,PLTZERO
370749:9070,1138:1138,07/16/23 00:24:18,STABLE BEAMS,6800,17686.880165964,17036.534156622,51.3,PLTZERO
370749:9070,1139:1139,07/16/23 00:24:42,STABLE BEAMS,6800,17667.981096849,17029.411316150,51.3,PLTZERO
370749:9070,1140:1140,07/16/23 00:25:05,STABLE BEAMS,6800,17668.213526492,17021.200479892,51.3,PLTZERO
370749:9070,1141:1141,07/16/23 00:25:28,STABLE BEAMS,6800,17661.533615746,17024.761717454,51.2,PLTZERO
370749:9070,1142:1142,07/16/23 00:25:52,STABLE BEAMS,6800,17640.790735010,16988.363658487,51.2,PLTZERO
370749:9070,1143:1143,07/16/23 00:26:15,STABLE BEAMS,6800,17615.037921214,17001.269122466,51.1,PLTZERO
370749:9070,1144:1144,07/16/23 00:26:38,STABLE BEAMS,6800,17620.672875162,16982.848858807,51.1,PLTZERO
370749:9070,1145:1145,07/16/23 00:27:02,STABLE BEAMS,6800,17621.319381143,16986.432925075,51.1,PLTZERO
370749:9070,1146:1146,07/16/23 00:27:25,STABLE BEAMS,6800,17601.224959579,16761.152215716,51.1,PLTZERO
370749:9070,1147:1147,07/16/23 00:27:48,STABLE BEAMS,6800,17577.300331882,16928.107598402,51.0,PLTZERO
370749:9070,1148:1148,07/16/23 00:28:12,STABLE BEAMS,6800,17589.722622041,16951.609445000,51.0,PLTZERO
370749:9070,1149:1149,07/16/23 00:28:35,STABLE BEAMS,6800,17580.419576754,16970.059371343,51.0,PLTZERO
370749:9070,1150:1150,07/16/23 00:28:58,STABLE BEAMS,6800,17564.866322582,16941.331411258,51.0,PLTZERO
370749:9070,1151:1151,07/16/23 00:29:21,STABLE BEAMS,6800,17544.646896840,16899.593152578,50.9,PLTZERO
370749:9070,1152:1152,07/16/23 00:29:45,STABLE BEAMS,6800,17547.996618164,16950.459895430,50.9,PLTZERO
370749:9070,1153:1153,07/16/23 00:30:08,STABLE BEAMS,6800,17536.338025403,16687.460960656,50.9,PLTZERO
370749:9070,1154:1154,07/16/23 00:30:31,STABLE BEAMS,6800,17517.304186159,16880.868099926,50.8,PLTZERO
370749:9070,1155:1155,07/16/23 00:30:55,STABLE BEAMS,6800,17507.395651886,16903.798403728,50.8,PLTZERO
370749:9070,1156:1156,07/16/23 00:31:18,STABLE BEAMS,6800,17496.295671545,16878.332720350,50.8,PLTZERO
370749:9070,1157:1157,07/16/23 00:31:41,STABLE BEAMS,6800,17475.570369521,16848.006376804,50.7,PLTZERO
370749:9070,1158:1158,07/16/23 00:32:05,STABLE BEAMS,6800,17451.020720936,16847.713627079,50.6,PLTZERO
370749:9070,1159:1159,07/16/23 00:32:28,STABLE BEAMS,6800,17462.233986313,16873.901107533,50.7,PLTZERO
370749:9070,1160:1160,07/16/23 00:32:51,STABLE BEAMS,6800,17464.513359366,16869.918914512,50.7,PLTZERO
370749:9070,1161:1161,07/16/23 00:33:15,STABLE BEAMS,6800,17463.935215044,16644.617323969,50.7,PLTZERO
370749:9070,1162:1162,07/16/23 00:33:38,STABLE BEAMS,6800,17457.921342183,16842.579615974,50.6,PLTZERO
370749:9070,1163:1163,07/16/23 00:34:01,STABLE BEAMS,6800,17452.073490495,16867.031063061,50.6,PLTZERO
370749:9070,1164:1164,07/16/23 00:34:25,STABLE BEAMS,6800,17448.534309714,16532.750645534,50.6,PLTZERO
370749:9070,1165:1165,07/16/23 00:34:48,STABLE BEAMS,6800,17451.676992869,16645.348603396,50.6,PLTZERO
370749:9070,1166:1166,07/16/23 00:35:11,STABLE BEAMS,6800,17441.950105292,16849.805693177,50.6,PLTZERO
370749:9070,1167:1167,07/16/23 00:35:34,STABLE BEAMS,6800,17433.553340293,16853.249925650,50.6,PLTZERO
370749:9070,1168:1168,07/16/23 00:35:58,STABLE BEAMS,6800,17424.170214205,16843.588060464,50.6,PLTZERO
370749:9070,1169:1169,07/16/23 00:36:21,STABLE BEAMS,6800,17413.499935724,16810.399973462,50.5,PLTZERO
