fill,t1,t2,mean_lumi,mean_sbil,channel,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,7,0.0050018774345517,1.5318682193756104,-0.0076931654475629,1.1849191188812256
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,8,-0.0739703699946403,1.2474433183670044,-0.1559490263462066,1.0096126794815063
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,9,0.1221891567111015,0.9933629631996156,-0.0390655323863029,1.270235896110535
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,10,0.1131797060370445,1.0146918296813965,-0.0083046099171042,1.2551285028457642
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,11,-0.0580341070890426,1.2364426851272583,0.1182861030101776,0.9952990412712096
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,12,0.1099246814846992,1.2553790807724,0.0825348049402237,0.999711573123932
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,13,-0.0975240021944046,1.0131605863571167,0.0844022333621978,1.2593215703964231
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,14,-0.1391379237174987,0.9880200624465942,-0.0952293202280998,1.3005197048187256
9057,1689063600,1689063899,18184.453736201845,7.416171996819676,15,0.042333148419857,1.3141196966171265,-0.1673710197210312,0.9697515964508056
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,0,-0.0723857209086418,1.2285171747207642,-0.0023956475779414,0.9998692274093628
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,1,-0.0226346105337142,0.986080288887024,0.0934984385967254,1.2451298236846924
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,2,0.0362711995840072,0.9903624653816224,0.0094461096450686,1.2481848001480105
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,3,-0.1259496062994003,1.2884995937347412,-0.0935119539499282,1.0327993631362915
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,4,-0.019037602469325,1.391194462776184,0.0832607150077819,1.1081809997558594
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,5,-0.0262479428201913,1.193198323249817,0.0078409509733319,1.4619808197021484
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,7,-0.0270388964563608,1.5690655708312988,-0.003793828189373,1.185529112815857
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,8,-0.0702846944332122,1.2626992464065552,-0.1717967092990875,1.020988941192627
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,9,0.1219095364212989,0.9972996711730956,-0.038782712072134,1.2697701454162598
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,10,0.1139794141054153,1.0169761180877686,-0.0147769069299101,1.25733745098114
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,11,-0.0626603811979293,1.2635133266448977,0.1229796707630157,1.020593285560608
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,12,0.1145262867212295,1.2773106098175049,0.0940663367509841,1.0057655572891235
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,13,-0.1062995865941047,1.0436387062072754,0.0833692029118537,1.272485613822937
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,14,-0.1465927958488464,1.0030906200408936,-0.0895214527845382,1.310991287231445
9057,1689063900,1689064199,19134.117084953617,7.803473525674395,15,0.0377090349793434,1.3242483139038086,-0.1673022359609604,0.9925897717475892
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,0,-0.0744174569845199,1.2334226369857788,-0.0114840343594551,1.022003173828125
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,1,-0.0293268542736768,1.0015119314193726,0.1035523116588592,1.2402970790863037
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,2,0.0438145622611045,0.972620725631714,-0.0154944043606519,1.253736972808838
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,3,-0.1171445325016975,1.2675166130065918,-0.0907129123806953,1.006380915641785
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,4,-0.0234791748225688,1.37109637260437,0.0821196809411048,1.1102267503738403
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,5,-0.0129881249740719,1.1800730228424072,0.0189779624342918,1.4697259664535522
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,7,-0.0199291873723268,1.5377659797668457,-0.0188144855201244,1.1968451738357544
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,8,-0.0716101452708244,1.2668880224227903,-0.1756408363580703,1.0159521102905271
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,9,0.1324064433574676,1.0072897672653198,-0.0312201660126447,1.286211609840393
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,10,0.1179572567343711,1.026244044303894,-0.0089064361527562,1.262303590774536
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,11,-0.0545721650123596,1.252902626991272,0.1150214076042175,1.0299580097198486
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,12,0.1021047681570053,1.26892352104187,0.0914607420563697,1.007380485534668
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,13,-0.1054858565330505,1.0330883264541626,0.0915770977735519,1.2593989372253418
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,14,-0.1425772011280059,1.016680359840393,-0.0976242944598198,1.3072841167449951
9057,1689064200,1689064499,19207.174063810075,7.833268378389101,15,0.0287186615169048,1.3396544456481934,-0.1712463200092315,0.9891504645347596
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,0,-0.0832715630531311,1.229944109916687,-0.0058373562060296,1.009777307510376
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,1,-0.0326658301055431,1.0037132501602173,0.1202290803194046,1.2565715312957764
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,2,0.0481384806334972,0.9626603722572328,0.0008542403811588,1.2533788681030271
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,3,-0.1204015165567398,1.2702829837799072,-0.0910990387201309,1.0235365629196167
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,4,-0.0019330300856381,1.384453535079956,0.0786994993686676,1.1386052370071411
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,5,-0.0182796493172645,1.1597429513931274,0.0140976281836628,1.4296047687530518
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,7,-0.0406186580657959,1.5438196659088137,-0.024137407541275,1.1881026029586792
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,8,-0.0715323910117149,1.2496252059936523,-0.171344518661499,1.0049737691879272
