fill,channel,h,t1,t2,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BSX_y,BSX_y_std,BSX_z,BSX_z_std,BSY_x,BSY_x_std,BSY_z,BSY_z_std,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std,chi2
8236,71,10,1665173400,1665173699,46078,0,0.013070474297119161,0.001696879888732003,0.019931464086548986,0.0021472273278204564,0.01793613635130887,0.0012129424286861177,-0.14847915,19.506748,-7.888478,880.55225,-1.4323974,58.885273,-61.130486,2095.0508,0.112908326,0.923679,0.10600458,1.1793607,72.19505870830491
8236,72,10,1665173699,1665174000,46898,0,0.013468217515036712,0.0018162356723786938,0.018679256015618515,0.00256212558863716,0.0173230645615719,0.0014570150982219521,-0.017678345,15.123194,-6.35934,551.36115,-1.3626478,83.49779,-55.411114,2667.637,0.12318445,0.9131858,0.110388204,1.2033614,69.87892060894839
8236,73,10,1665174000,1665174299,46066,0,0.011941865316619393,0.0017442139498516224,0.019616693875216144,0.003031328502954284,0.018460708878157327,0.0016490859147641392,0.039051585,40.334553,0.15914632,2953.7976,-1.0908612,192.76196,-30.347132,5876.4136,0.118183754,0.9212073,0.11440735,1.1876484,76.35942713235096
8236,74,10,1665174299,1665174600,46516,0,0.008741074069254423,0.0016754406972984554,0.018370342948925228,0.0033335791819754206,0.01857905207656509,0.001580330269230967,-0.16822746,22.831863,-52.312523,10649.534,-1.1687034,351.0989,-55.51994,14273.706,0.117980756,0.91369534,0.09705248,1.1623183,73.47045473285077
8236,75,10,1665174600,1665174899,46250,0,0.010146925779120047,0.0016702378288979136,0.01221158555940624,0.0025496564455436774,0.014841257642635351,0.001184251784189183,0.21880473,25.721498,2.2851624,999.2172,0.672105,310.37506,14.407984,11646.104,0.12917022,0.9095182,0.10461286,1.1798215,69.18981284466126
8236,76,10,1665174899,1665175200,46190,0,0.00850574501040452,0.0015932292572406748,0.0127904185735446,0.0027408869163047193,0.014503114494734787,0.001284902837614333,-0.9227099,134.20581,-55.92009,7664.3613,-1.5104561,127.39388,-67.89481,4552.467,0.12903515,0.89854014,0.111193925,1.1742489,69.45335666695235
8236,77,10,1665175200,1665175499,46019,0,0.007681090222855069,0.0010822376099881431,0.010000000069409464,0.002344342833173239,0.01536023713849181,0.0013195907087288957,-13.727227,2833.8494,-524.1028,109754.984,-2.536094,253.59628,-94.34429,9231.888,0.12593815,0.92141473,0.09487222,1.1668777,71.57071278489344
8236,78,10,1665175499,1665175800,46471,0,0.011816661816633156,0.0018651434360790337,0.015291168547153247,0.0026749632961003333,0.01603751359968459,0.0012857238287736165,-1.928806,348.09448,-78.89981,13474.435,-2.5592551,241.42969,-93.14026,8688.122,0.12064494,0.917385,0.11070413,1.1873646,72.07126667567324
8236,79,10,1665175800,1665176099,46113,0,0.009203754636176148,0.0015661502231333613,0.011667983887952826,0.00252053721493221,0.014380841605757429,0.001183891306738796,0.2211747,85.876175,10.304891,3521.6987,-2.1276915,147.35025,-83.98869,5890.6973,0.13107032,0.90624017,0.10884824,1.1718441,67.4153946831242
8236,80,10,1665176099,1665176400,45717,0,0.005950010684183188,0.0010399854927494734,0.010000130163955945,0.0028373827294293453,0.013603863243166633,0.0012644600634157364,-0.3391219,76.68494,-24.130999,3094.6333,-1.857874,259.2463,-79.84185,9581.352,0.12695836,0.8862114,0.11067375,1.1550598,68.6412024537163
8236,81,10,1665176400,1665176699,45629,0,0.00842531377977987,0.0018426687775775913,0.010000002349232984,0.019258115622490756,0.014527348080902634,0.00179308735342082,0.27913803,97.361244,3.339565,3746.5198,-0.11821282,190.03397,4.4919286,8004.7476,0.13084921,0.92409647,0.1026578,1.1793101,68.73334314960563
8236,82,10,1665176699,1665177000,45837,0,0.010922418480626167,0.0017832833340417492,0.018128012162826713,0.003192076537376659,0.01819991948916367,0.0016800253566704448,-0.29675466,87.97647,-24.456223,3383.1401,-2.0367644,103.344055,-81.14197,4495.17,0.12545411,0.9219005,0.09954424,1.1833903,72.80456525014053
8236,83,10,1665177000,1665177299,45499,0,0.007641393204630448,0.0015258866884630823,0.011772313058020402,0.0028356355963218465,0.01406320676686404,0.0012978516815701927,-0.11008209,70.759,-12.317566,2623.7915,-1.1694189,51.167885,-47.895557,1872.4517,0.12704383,0.8981648,0.10947794,1.166343,73.16778504764662
